,X1,lakeid,year4,sampledate,ice,depth,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2,totnf,totnuf,totpf,totpuf,drsif,watercol,watercolreal
809,809,SP,1982,9/6/83,iceoff,8,8.58,NA,NA,NA,NA,NA,0,NA,0,11.5,NA,NA,NA,NA,2857,"(3,11]",meta
810,810,SP,1982,9/6/83,iceoff,8,8.56,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA,"(3,11]",meta
811,811,SP,1982,9/6/83,iceoff,8,8.58,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,2857,"(3,11]",meta
812,812,SP,1982,9/6/83,iceoff,8,8.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(3,11]",meta
813,813,SP,1982,9/6/83,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA,"(3,11]",meta
814,814,SP,1982,9/6/83,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA,"(3,11]",meta
815,815,SP,1982,9/6/83,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA,"(3,11]",meta
816,816,SP,1982,9/6/83,iceoff,12,6.87,NA,NA,NA,NA,NA,0,NA,0,7.5,NA,NA,NA,NA,3409,"(11, Inf]",hypo
817,817,SP,1982,9/6/83,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,"(11, Inf]",hypo
818,818,SP,1982,9/6/83,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,"(11, Inf]",hypo
819,819,SP,1982,9/6/83,iceoff,15,6.53,NA,NA,NA,NA,NA,30,NA,33,0.5,NA,NA,NA,NA,4460,"(11, Inf]",hypo
820,820,SP,1982,9/6/83,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
821,821,SP,1982,9/6/83,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
822,822,SP,1982,9/6/83,iceoff,18,6.47,NA,NA,NA,NA,NA,0,NA,424,0.1,NA,NA,NA,NA,5870,"(11, Inf]",hypo
823,823,SP,1982,9/27/83,iceoff,0,7.73,NA,NA,NA,NA,NA,0,NA,0,8.8,NA,NA,NA,NA,4138,"(-Inf,3]",epi
824,824,SP,1982,9/27/83,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,"(-Inf,3]",epi
825,825,SP,1982,9/27/83,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,"(-Inf,3]",epi
826,826,SP,1982,9/27/83,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,"(-Inf,3]",epi
827,827,SP,1982,9/27/83,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,"(3,11]",meta
828,828,SP,1982,9/27/83,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,"(3,11]",meta
829,829,SP,1982,9/27/83,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,"(3,11]",meta
830,830,SP,1982,9/27/83,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,"(3,11]",meta
831,831,SP,1982,9/27/83,iceoff,8,7.73,NA,NA,NA,NA,NA,0,NA,0,8.7,NA,NA,NA,NA,3177,"(3,11]",meta
832,832,SP,1982,9/27/83,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,"(3,11]",meta
833,833,SP,1982,9/27/83,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,"(3,11]",meta
834,834,SP,1982,9/27/83,iceoff,11,7.21,NA,NA,NA,NA,NA,0,NA,0,9.8,NA,NA,NA,NA,3092,"(3,11]",meta
835,835,SP,1982,9/27/83,iceoff,12,6.8,NA,NA,NA,NA,NA,0,NA,23,6.9,NA,NA,NA,NA,3397,"(11, Inf]",hypo
836,836,SP,1982,9/27/83,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
837,837,SP,1982,9/27/83,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,"(11, Inf]",hypo
838,838,SP,1982,9/27/83,iceoff,15,6.46,NA,NA,NA,NA,NA,0,NA,0,0.2,NA,NA,NA,NA,4574,"(11, Inf]",hypo
839,839,SP,1982,9/27/83,iceoff,15,6.48,NA,NA,NA,NA,NA,7,NA,NA,0.2,NA,NA,NA,NA,4487,"(11, Inf]",hypo
840,840,SP,1982,9/27/83,iceoff,15,6.46,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,4574,"(11, Inf]",hypo
841,841,SP,1982,9/27/83,iceoff,15,6.48,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,4487,"(11, Inf]",hypo
842,842,SP,1982,9/27/83,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
843,843,SP,1982,9/27/83,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
844,844,SP,1982,9/27/83,iceoff,18,6.66,NA,NA,NA,NA,NA,0,NA,712,0.1,NA,NA,NA,NA,6487,"(11, Inf]",hypo
845,845,SP,1982,10/17/83,iceoff,0,7.43,NA,NA,NA,NA,NA,0,NA,12,9,NA,NA,NA,NA,3234,"(-Inf,3]",epi
846,846,SP,1982,10/17/83,iceoff,0,7.45,NA,NA,NA,NA,NA,0,NA,0,9,NA,NA,NA,NA,3236,"(-Inf,3]",epi
847,847,SP,1982,10/17/83,iceoff,0,7.43,NA,NA,NA,NA,NA,0,NA,12,NA,NA,NA,NA,NA,3234,"(-Inf,3]",epi
848,848,SP,1982,10/17/83,iceoff,0,7.45,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,3236,"(-Inf,3]",epi
849,849,SP,1982,10/17/83,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"(-Inf,3]",epi
850,850,SP,1982,10/17/83,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,"(-Inf,3]",epi
851,851,SP,1982,10/17/83,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA,"(-Inf,3]",epi
852,852,SP,1982,10/17/83,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA,"(3,11]",meta
853,853,SP,1982,10/17/83,iceoff,5,7.44,NA,NA,NA,NA,NA,8,NA,0,8.8,NA,NA,NA,NA,3228,"(3,11]",meta
854,854,SP,1982,10/17/83,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,"(3,11]",meta
855,855,SP,1982,10/17/83,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,"(3,11]",meta
856,856,SP,1982,10/17/83,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,"(3,11]",meta
857,857,SP,1982,10/17/83,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,"(3,11]",meta
858,858,SP,1982,10/17/83,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,"(3,11]",meta
859,859,SP,1982,10/17/83,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA,"(3,11]",meta
860,860,SP,1982,10/17/83,iceoff,12,7.19,NA,NA,NA,NA,NA,0,NA,14,8.1,NA,NA,NA,NA,3292,"(11, Inf]",hypo
861,861,SP,1982,10/17/83,iceoff,13,6.63,NA,NA,NA,NA,NA,0,NA,0,3.3,NA,NA,NA,NA,3860,"(11, Inf]",hypo
862,862,SP,1982,10/17/83,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,"(11, Inf]",hypo
863,863,SP,1982,10/17/83,iceoff,15,6.51,NA,NA,NA,NA,NA,0,NA,46,0.3,NA,NA,NA,NA,4642,"(11, Inf]",hypo
864,864,SP,1982,10/17/83,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,"(11, Inf]",hypo
865,865,SP,1982,10/17/83,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,"(11, Inf]",hypo
866,866,SP,1982,10/17/83,iceoff,18,6.63,NA,NA,NA,NA,NA,3,NA,617,0.3,NA,NA,NA,NA,6026,"(11, Inf]",hypo
867,867,SP,1982,11/2/83,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA,"(-Inf,3]",epi
868,868,SP,1982,11/2/83,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,"(-Inf,3]",epi
869,869,SP,1982,11/2/83,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,"(-Inf,3]",epi
870,870,SP,1982,11/2/83,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,"(-Inf,3]",epi
871,871,SP,1982,11/2/83,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.8,NA,NA,NA,NA,NA,"(3,11]",meta
872,872,SP,1982,11/2/83,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,"(3,11]",meta
873,873,SP,1982,11/2/83,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,"(3,11]",meta
874,874,SP,1982,11/2/83,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,"(3,11]",meta
875,875,SP,1982,11/2/83,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA,"(3,11]",meta
876,876,SP,1982,11/2/83,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA,"(3,11]",meta
877,877,SP,1982,11/2/83,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,"(3,11]",meta
878,878,SP,1982,11/2/83,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,"(3,11]",meta
879,879,SP,1982,11/2/83,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,"(11, Inf]",hypo
880,880,SP,1982,11/2/83,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,"(11, Inf]",hypo
881,881,SP,1982,11/2/83,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,"(11, Inf]",hypo
882,882,SP,1982,11/2/83,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
883,883,SP,1982,11/2/83,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
884,884,SP,1982,11/2/83,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
885,885,SP,1982,11/2/83,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
886,886,SP,1982,11/15/83,iceoff,0,7.23,589,NA,NA,NA,NA,5,NA,34,8.7,NA,NA,14,NA,3628,"(-Inf,3]",epi
887,887,SP,1982,11/15/83,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA,"(-Inf,3]",epi
888,888,SP,1982,11/15/83,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,"(-Inf,3]",epi
889,889,SP,1982,11/15/83,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,"(-Inf,3]",epi
890,890,SP,1982,11/15/83,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA,"(3,11]",meta
891,891,SP,1982,11/15/83,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA,"(3,11]",meta
892,892,SP,1982,11/15/83,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA,"(3,11]",meta
893,893,SP,1982,11/15/83,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,NA,NA,NA,NA,NA,"(3,11]",meta
894,894,SP,1982,11/15/83,iceoff,8,7.23,589,NA,NA,NA,NA,310,NA,34,8,NA,NA,6,NA,3568,"(3,11]",meta
895,895,SP,1982,11/15/83,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,"(3,11]",meta
896,896,SP,1982,11/15/83,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,"(3,11]",meta
897,897,SP,1982,11/15/83,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,"(3,11]",meta
898,898,SP,1982,11/15/83,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,"(11, Inf]",hypo
899,899,SP,1982,11/15/83,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,"(11, Inf]",hypo
900,900,SP,1982,11/15/83,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,"(11, Inf]",hypo
901,901,SP,1982,11/15/83,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA,NA,NA,NA,NA,"(11, Inf]",hypo
902,902,SP,1982,11/15/83,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA,NA,NA,NA,NA,"(11, Inf]",hypo
903,903,SP,1982,11/15/83,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,NA,NA,NA,NA,NA,"(11, Inf]",hypo
904,904,SP,1982,11/15/83,iceoff,18,7.23,587,NA,NA,NA,NA,3,NA,48,7.9,NA,NA,5,NA,3576,"(11, Inf]",hypo
905,905,SP,1982,11/15/83,iceoff,18,7.23,604,NA,NA,NA,NA,3,NA,36,7.9,NA,NA,12,NA,3559,"(11, Inf]",hypo
906,906,SP,1982,11/15/83,iceoff,18,7.23,587,NA,NA,NA,NA,3,NA,48,NA,NA,NA,5,NA,3576,"(11, Inf]",hypo
907,907,SP,1982,11/15/83,iceoff,18,7.23,604,NA,NA,NA,NA,3,NA,36,NA,NA,NA,12,NA,3559,"(11, Inf]",hypo
908,908,SP,1982,11/29/83,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA,"(-Inf,3]",epi
909,909,SP,1982,11/29/83,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,"(-Inf,3]",epi
910,910,SP,1982,11/29/83,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA,"(-Inf,3]",epi
911,911,SP,1982,11/29/83,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,"(-Inf,3]",epi
912,912,SP,1982,11/29/83,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA,"(3,11]",meta
913,913,SP,1982,11/29/83,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA,"(3,11]",meta
914,914,SP,1982,11/29/83,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA,"(3,11]",meta
915,915,SP,1982,11/29/83,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA,"(3,11]",meta
916,916,SP,1982,11/29/83,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA,"(3,11]",meta
917,917,SP,1982,11/29/83,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA,"(3,11]",meta
918,918,SP,1982,11/29/83,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA,"(3,11]",meta
919,919,SP,1982,11/29/83,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,"(3,11]",meta
920,920,SP,1982,11/29/83,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
921,921,SP,1982,11/29/83,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
922,922,SP,1982,11/29/83,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
923,923,SP,1982,11/29/83,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,"(11, Inf]",hypo
924,924,SP,1982,11/29/83,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
925,925,SP,1982,11/29/83,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,"(11, Inf]",hypo
926,926,SP,1982,11/29/83,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,"(11, Inf]",hypo
927,927,SP,1982,11/29/83,iceoff,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA,"(11, Inf]",hypo
928,928,SP,1984,1/6/84,iceon,0,7.5,NA,NA,NA,NA,NA,11,NA,41,12.9,NA,NA,NA,NA,3830,"(-Inf,3]",epi
929,929,SP,1984,1/6/84,iceon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,NA,"(-Inf,3]",epi
930,930,SP,1984,1/6/84,iceon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA,"(-Inf,3]",epi
931,931,SP,1984,1/6/84,iceon,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,NA,NA,NA,NA,NA,"(-Inf,3]",epi
932,932,SP,1984,1/6/84,iceon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,NA,"(3,11]",meta
933,933,SP,1984,1/6/84,iceon,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,NA,NA,NA,NA,NA,"(3,11]",meta
934,934,SP,1984,1/6/84,iceon,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,NA,NA,NA,NA,NA,"(3,11]",meta
935,935,SP,1984,1/6/84,iceon,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA,"(3,11]",meta
936,936,SP,1984,1/6/84,iceon,8,7.17,NA,NA,NA,NA,NA,26,NA,39,10.5,NA,NA,NA,NA,3588,"(3,11]",meta
937,937,SP,1984,1/6/84,iceon,8,7.16,NA,NA,NA,NA,NA,27,NA,45,10.5,NA,NA,NA,NA,3576,"(3,11]",meta
938,938,SP,1984,1/6/84,iceon,8,7.17,NA,NA,NA,NA,NA,26,NA,39,NA,NA,NA,NA,NA,3588,"(3,11]",meta
939,939,SP,1984,1/6/84,iceon,8,7.16,NA,NA,NA,NA,NA,27,NA,45,NA,NA,NA,NA,NA,3576,"(3,11]",meta
940,940,SP,1984,1/6/84,iceon,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA,"(3,11]",meta
941,941,SP,1984,1/6/84,iceon,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA,"(3,11]",meta
942,942,SP,1984,1/6/84,iceon,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA,"(3,11]",meta
943,943,SP,1984,1/6/84,iceon,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA,"(11, Inf]",hypo
944,944,SP,1984,1/6/84,iceon,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA,"(11, Inf]",hypo
945,945,SP,1984,1/6/84,iceon,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA,"(11, Inf]",hypo
946,946,SP,1984,1/6/84,iceon,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,"(11, Inf]",hypo
947,947,SP,1984,1/6/84,iceon,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,NA,NA,NA,NA,NA,"(11, Inf]",hypo
948,948,SP,1984,1/6/84,iceon,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA,"(11, Inf]",hypo
949,949,SP,1984,1/6/84,iceon,18,6.56,NA,NA,NA,NA,NA,42,NA,500,0.3,NA,NA,NA,NA,5137,"(11, Inf]",hypo
950,950,SP,1984,2/27/84,iceon,0,7.61,650,NA,NA,NA,NA,23,NA,46,13.6,NA,NA,27,NA,3786,"(-Inf,3]",epi
951,951,SP,1984,2/27/84,iceon,0,7.63,655,NA,NA,NA,NA,36,NA,40,13.6,NA,NA,10,NA,3797,"(-Inf,3]",epi
952,952,SP,1984,2/27/84,iceon,0,7.61,650,NA,NA,NA,NA,23,NA,46,NA,NA,NA,27,NA,3786,"(-Inf,3]",epi
953,953,SP,1984,2/27/84,iceon,0,7.63,655,NA,NA,NA,NA,36,NA,40,NA,NA,NA,10,NA,3797,"(-Inf,3]",epi
954,954,SP,1984,2/27/84,iceon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,NA,NA,NA,NA,NA,"(-Inf,3]",epi
955,955,SP,1984,2/27/84,iceon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,"(-Inf,3]",epi
956,956,SP,1984,2/27/84,iceon,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA,"(-Inf,3]",epi
957,957,SP,1984,2/27/84,iceon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA,"(3,11]",meta
958,958,SP,1984,2/27/84,iceon,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,NA,NA,NA,NA,NA,"(3,11]",meta
959,959,SP,1984,2/27/84,iceon,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,NA,NA,"(3,11]",meta
960,960,SP,1984,2/27/84,iceon,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA,"(3,11]",meta
961,961,SP,1984,2/27/84,iceon,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,NA,NA,NA,NA,NA,"(3,11]",meta
962,962,SP,1984,2/27/84,iceon,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA,"(3,11]",meta
963,963,SP,1984,2/27/84,iceon,10,6.96,585,NA,NA,NA,NA,86,NA,35,9.2,NA,NA,8,NA,3652,"(3,11]",meta
964,964,SP,1984,2/27/84,iceon,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA,"(3,11]",meta
965,965,SP,1984,2/27/84,iceon,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA,"(11, Inf]",hypo
966,966,SP,1984,2/27/84,iceon,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,"(11, Inf]",hypo
967,967,SP,1984,2/27/84,iceon,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA,"(11, Inf]",hypo
968,968,SP,1984,2/27/84,iceon,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,"(11, Inf]",hypo
969,969,SP,1984,2/27/84,iceon,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,"(11, Inf]",hypo
970,970,SP,1984,2/27/84,iceon,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA,"(11, Inf]",hypo
971,971,SP,1984,2/27/84,iceon,18,6.61,807,NA,NA,NA,NA,6,NA,118,0.3,NA,NA,NA,NA,5742,"(11, Inf]",hypo
972,972,SP,1984,4/10/84,iceon,0,7.36,NA,NA,NA,NA,NA,23,NA,37,9.6,NA,NA,NA,NA,2272,"(-Inf,3]",epi
973,973,SP,1984,4/10/84,iceon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA,"(-Inf,3]",epi
974,974,SP,1984,4/10/84,iceon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA,"(-Inf,3]",epi
975,975,SP,1984,4/10/84,iceon,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA,"(-Inf,3]",epi
976,976,SP,1984,4/10/84,iceon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA,"(3,11]",meta
977,977,SP,1984,4/10/84,iceon,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA,"(3,11]",meta
978,978,SP,1984,4/10/84,iceon,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,"(3,11]",meta
979,979,SP,1984,4/10/84,iceon,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,"(3,11]",meta
980,980,SP,1984,4/10/84,iceon,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,NA,NA,NA,NA,NA,"(3,11]",meta
981,981,SP,1984,4/10/84,iceon,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,NA,NA,NA,NA,NA,"(3,11]",meta
982,982,SP,1984,4/10/84,iceon,10,7.24,NA,NA,NA,NA,NA,21,NA,21,10.9,NA,NA,NA,NA,2409,"(3,11]",meta
