,lakeid,year4,sampledate,ice,depth,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2,totnf,totnuf,totpf,totpuf,drsif
10575,SP,2009,09/03/2009,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
10576,SP,2009,09/03/2009,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
10577,SP,2009,09/03/2009,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
10578,SP,2009,09/03/2009,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
10579,SP,2009,09/03/2009,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
10580,SP,2009,09/03/2009,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA
10581,SP,2009,09/03/2009,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6,NA,NA,NA,NA,NA
10582,SP,2009,09/03/2009,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10583,SP,2009,09/03/2009,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10584,SP,2009,09/03/2009,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,NA,NA,NA,NA,NA
10585,SP,2009,09/03/2009,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6,NA,NA,NA,NA,NA
10586,SP,2009,09/03/2009,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9,NA,NA,NA,NA,NA
10587,SP,2009,09/03/2009,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA
10588,SP,2009,09/03/2009,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2,NA,NA,NA,NA,NA
10589,SP,2009,09/03/2009,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,NA
10590,SP,2009,09/03/2009,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA
10591,SP,2009,09/03/2009,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA
10592,SP,2009,09/03/2009,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,NA
10593,SP,2009,09/03/2009,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10594,SP,2009,09/03/2009,iceoff,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10595,SP,2009,09/03/2009,iceoff,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10596,SP,2009,09/03/2009,iceoff,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10597,SP,2009,09/17/2009,iceoff,0,8.3,NA,7.7,7.33,3.15,3.29,3,NA,5,8.7,210,227,0,1,2988
10598,SP,2009,09/17/2009,iceoff,0,8.23,NA,7.41,6.93,3.39,3.12,2,NA,2,8.7,212,229,1,2,2994
10599,SP,2009,09/17/2009,iceoff,0,8.3,NA,7.7,7.33,3.15,3.29,3,NA,5,NA,210,227,0,1,2988
10600,SP,2009,09/17/2009,iceoff,0,8.23,NA,7.41,6.93,3.39,3.12,2,NA,2,NA,212,229,1,2,2994
10601,SP,2009,09/17/2009,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
10602,SP,2009,09/17/2009,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
10603,SP,2009,09/17/2009,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
10604,SP,2009,09/17/2009,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
10605,SP,2009,09/17/2009,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
10606,SP,2009,09/17/2009,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
10607,SP,2009,09/17/2009,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
10608,SP,2009,09/17/2009,iceoff,8,8.3,NA,7.15,7.44,3.03,3,2,NA,3,8.8,220,229,2,2,3030
10609,SP,2009,09/17/2009,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10610,SP,2009,09/17/2009,iceoff,10,8.02,NA,7.12,7.49,3.05,3.05,3,NA,5,11.7,235,297,7,6,2953
10611,SP,2009,09/17/2009,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,NA,NA,NA,NA,NA
10612,SP,2009,09/17/2009,iceoff,12,7.28,NA,8.18,8.64,3.1,2.99,2,NA,3,8.2,305,332,10,14,3516
10613,SP,2009,09/17/2009,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,NA,NA
10614,SP,2009,09/17/2009,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA
10615,SP,2009,09/17/2009,iceoff,15,6.79,NA,10.46,11.19,2.79,2.83,3,NA,9,0.2,273,391,9,26,4189
10616,SP,2009,09/17/2009,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
10617,SP,2009,09/17/2009,iceoff,17,6.7,NA,10.86,12.05,2.84,2.8,4,NA,95,0.1,375,651,4,38,5166
10618,SP,2009,10/01/2009,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
10619,SP,2009,10/01/2009,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
10620,SP,2009,10/01/2009,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
10621,SP,2009,10/01/2009,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
10622,SP,2009,10/01/2009,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
10623,SP,2009,10/01/2009,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
10624,SP,2009,10/01/2009,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
10625,SP,2009,10/01/2009,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
10626,SP,2009,10/01/2009,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
10627,SP,2009,10/01/2009,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
10628,SP,2009,10/01/2009,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
10629,SP,2009,10/01/2009,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
10630,SP,2009,10/01/2009,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10631,SP,2009,10/01/2009,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10632,SP,2009,10/01/2009,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,NA,NA,NA,NA,NA
10633,SP,2009,10/01/2009,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,NA,NA,NA,NA
10634,SP,2009,10/01/2009,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,NA,NA,NA,NA,NA
10635,SP,2009,10/01/2009,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA
10636,SP,2009,10/01/2009,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
10637,SP,2009,10/01/2009,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
10638,SP,2009,10/01/2009,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
10639,SP,2009,10/01/2009,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA
10640,SP,2009,10/01/2009,iceoff,18.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10641,SP,2009,10/01/2009,iceoff,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10642,SP,2009,10/01/2009,iceoff,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10643,SP,2009,10/14/2009,iceoff,0,7.78,NA,8.57,9.06,3.06,2.97,11,NA,19,9.3,176,200,4,7,3130
10644,SP,2009,10/14/2009,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10645,SP,2009,10/14/2009,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10646,SP,2009,10/14/2009,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10647,SP,2009,10/14/2009,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10648,SP,2009,10/14/2009,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10649,SP,2009,10/14/2009,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10650,SP,2009,10/14/2009,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10651,SP,2009,10/14/2009,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10652,SP,2009,10/14/2009,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10653,SP,2009,10/14/2009,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10654,SP,2009,10/14/2009,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10655,SP,2009,10/14/2009,iceoff,12,7.7,NA,8.84,9.63,3.05,3.04,6,NA,12,9.3,170,190,4,7,4881
10656,SP,2009,10/14/2009,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
10657,SP,2009,10/14/2009,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA
10658,SP,2009,10/14/2009,iceoff,15,6.79,NA,12.46,11.77,3.42,2.87,8,NA,26,0.2,188,325,5,37,6514
10659,SP,2009,10/14/2009,iceoff,15,6.77,NA,11.72,12.24,2.96,3.17,11,NA,25,0.2,175,343,6,37,4769
10660,SP,2009,10/14/2009,iceoff,15,6.79,NA,12.46,11.77,3.42,2.87,8,NA,26,NA,188,325,5,37,6514
10661,SP,2009,10/14/2009,iceoff,15,6.77,NA,11.72,12.24,2.96,3.17,11,NA,25,NA,175,343,6,37,4769
10662,SP,2009,10/14/2009,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA
10663,SP,2009,10/14/2009,iceoff,17,6.83,NA,15.93,15.45,2.93,3.05,7,NA,417,0.1,543,700,9,32,3774
10664,SP,2009,10/29/2009,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
10665,SP,2009,10/29/2009,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
10666,SP,2009,10/29/2009,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
10667,SP,2009,10/29/2009,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
10668,SP,2009,10/29/2009,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
10669,SP,2009,10/29/2009,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10670,SP,2009,10/29/2009,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10671,SP,2009,10/29/2009,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10672,SP,2009,10/29/2009,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10673,SP,2009,10/29/2009,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10674,SP,2009,10/29/2009,iceoff,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
10675,SP,2009,10/29/2009,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
10676,SP,2009,10/29/2009,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
10677,SP,2009,10/29/2009,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
10678,SP,2009,10/29/2009,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
10679,SP,2009,10/29/2009,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
10680,SP,2009,10/29/2009,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
10681,SP,2009,10/29/2009,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
10682,SP,2009,10/29/2009,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA
10683,SP,2009,10/29/2009,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA
10684,SP,2009,10/29/2009,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10685,SP,2009,10/29/2009,iceoff,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10686,SP,2009,10/29/2009,iceoff,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10687,SP,2009,10/29/2009,iceoff,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10688,SP,2009,10/29/2009,iceoff,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10689,SP,2009,11/11/2009,iceoff,0,7.58,739,8.52,8.38,3.1,3.21,14,NA,38,10.1,224,262,4,9,3272
10690,SP,2009,11/11/2009,iceoff,0,7.58,728,8.55,8.3,3.12,3.45,12,NA,31,10.1,267,261,4,8,3277
10691,SP,2009,11/11/2009,iceoff,0,7.58,739,8.52,8.38,3.1,3.21,14,NA,38,NA,224,262,4,9,3272
10692,SP,2009,11/11/2009,iceoff,0,7.58,728,8.55,8.3,3.12,3.45,12,NA,31,NA,267,261,4,8,3277
10693,SP,2009,11/11/2009,iceoff,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
10694,SP,2009,11/11/2009,iceoff,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
10695,SP,2009,11/11/2009,iceoff,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
10696,SP,2009,11/11/2009,iceoff,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
10697,SP,2009,11/11/2009,iceoff,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
10698,SP,2009,11/11/2009,iceoff,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
10699,SP,2009,11/11/2009,iceoff,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
10700,SP,2009,11/11/2009,iceoff,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
10701,SP,2009,11/11/2009,iceoff,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
10702,SP,2009,11/11/2009,iceoff,10,7.57,728,8.32,8.31,3.35,3.16,13,NA,38,10,226,262,4,8,3270
10703,SP,2009,11/11/2009,iceoff,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
10704,SP,2009,11/11/2009,iceoff,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
10705,SP,2009,11/11/2009,iceoff,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
10706,SP,2009,11/11/2009,iceoff,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
10707,SP,2009,11/11/2009,iceoff,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA
10708,SP,2009,11/11/2009,iceoff,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
10709,SP,2009,11/11/2009,iceoff,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
10710,SP,2009,11/11/2009,iceoff,18,7.55,741,8.26,8.13,3.42,3.25,12,NA,30,9.9,227,271,3,10,3276
10711,SP,2010,01/12/2010,iceon,0,8.31,NA,8.56,8.54,3.47,3.65,4,NA,6,16.4,316,336,10,14,4122
10712,SP,2010,01/12/2010,iceon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8,NA,NA,NA,NA,NA
10713,SP,2010,01/12/2010,iceon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4,NA,NA,NA,NA,NA
10714,SP,2010,01/12/2010,iceon,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6,NA,NA,NA,NA,NA
10715,SP,2010,01/12/2010,iceon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA
10716,SP,2010,01/12/2010,iceon,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,NA,NA,NA,NA,NA
10717,SP,2010,01/12/2010,iceon,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,NA,NA,NA,NA,NA
10718,SP,2010,01/12/2010,iceon,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4,NA,NA,NA,NA,NA
10719,SP,2010,01/12/2010,iceon,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2,NA,NA,NA,NA,NA
10720,SP,2010,01/12/2010,iceon,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1,NA,NA,NA,NA,NA
10721,SP,2010,01/12/2010,iceon,10,7.5,NA,8.91,8,3.15,3.03,21,NA,51,11.8,297,309,6,8,3682
10722,SP,2010,01/12/2010,iceon,10,7.58,NA,7.92,8.7,3.26,2.98,22,NA,40,11.8,289,300,5,7,3704
10723,SP,2010,01/12/2010,iceon,10,7.5,NA,8.91,8,3.15,3.03,21,NA,51,NA,297,309,6,8,3682
10724,SP,2010,01/12/2010,iceon,10,7.58,NA,7.92,8.7,3.26,2.98,22,NA,40,NA,289,300,5,7,3704
10725,SP,2010,01/12/2010,iceon,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA
10726,SP,2010,01/12/2010,iceon,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,NA,NA,NA,NA,NA
10727,SP,2010,01/12/2010,iceon,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA
10728,SP,2010,01/12/2010,iceon,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,NA
10729,SP,2010,01/12/2010,iceon,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
10730,SP,2010,01/12/2010,iceon,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,NA,NA,NA,NA,NA
10731,SP,2010,01/12/2010,iceon,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,NA,NA
10732,SP,2010,01/12/2010,iceon,18,6.91,NA,10.77,10.5,3.34,3.04,24,NA,487,0.2,673,731,6,1,5047
10733,SP,2010,02/11/2010,iceon,0,8.16,854,11.59,11.69,3.76,3.66,10,NA,10,15.9,282,288,1,5,3965
10734,SP,2010,02/11/2010,iceon,0,8.14,850,12.16,11.28,3.95,3.45,24,NA,4,15.9,255,305,1,5,3956
10735,SP,2010,02/11/2010,iceon,0,8.16,854,11.59,11.69,3.76,3.66,10,NA,10,NA,282,288,1,5,3965
10736,SP,2010,02/11/2010,iceon,0,8.14,850,12.16,11.28,3.95,3.45,24,NA,4,NA,255,305,1,5,3956
10737,SP,2010,02/11/2010,iceon,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA
10738,SP,2010,02/11/2010,iceon,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,NA,NA,NA,NA,NA
10739,SP,2010,02/11/2010,iceon,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,NA,NA,NA,NA,NA
10740,SP,2010,02/11/2010,iceon,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA
10741,SP,2010,02/11/2010,iceon,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8,NA,NA,NA,NA,NA
10742,SP,2010,02/11/2010,iceon,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6,NA,NA,NA,NA,NA
10743,SP,2010,02/11/2010,iceon,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3,NA,NA,NA,NA,NA
10744,SP,2010,02/11/2010,iceon,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,NA,NA,NA,NA,NA
10745,SP,2010,02/11/2010,iceon,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.8,NA,NA,NA,NA,NA
10746,SP,2010,02/11/2010,iceon,10,7.34,755,13.56,11.67,3.21,3.11,24,NA,6,10.6,313,320,0,3,3760
10747,SP,2010,02/11/2010,iceon,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2,NA,NA,NA,NA,NA
10748,SP,2010,02/11/2010,iceon,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5,NA,NA,NA,NA,NA
10749,SP,2010,02/11/2010,iceon,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
10750,SP,2010,02/11/2010,iceon,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
10751,SP,2010,02/11/2010,iceon,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,NA,NA,NA,NA,NA
