sampledate,depth,o2,deck,light,frlight,avsnow,totice,whiteice,extcoef
1/14/13,7,10.9,396,8.38,0.021,,,,
1/14/13,8,10.8,393,6.07,0.015,,,,
1/14/13,9,10.7,390,4.46,0.011,,,,
1/14/13,10,10.6,388,3.37,0.009,,,,
1/14/13,11,10.4,385,2.55,0.007,,,,
1/14/13,12,10,377,1.85,0.005,,,,
1/14/13,13,9.6,367,1.37,0.004,,,,
1/14/13,14,9.2,353,0.97,0.003,,,,
1/14/13,15,8.6,346,0.66,0.002,,,,
1/14/13,16,5.5,,,,,,,
1/14/13,17,1.1,,,,,,,
1/14/13,18,0.7,,,,,,,
1/14/13,18,,,,,,,,
2/25/13,0,12.3,353,3.25,0.009,21,45,16,0.253
2/25/13,1,12.2,350,2.73,0.008,,,,
2/25/13,2,11.4,345,2.07,0.006,,,,
2/25/13,3,11,341,1.54,0.005,,,,
2/25/13,4,10.8,338,1.19,0.004,,,,
2/25/13,5,10.6,336,0.93,0.003,,,,
2/25/13,6,10.3,336,0.73,0.002,,,,
2/25/13,7,10.2,336,0.57,0.002,,,,
2/25/13,8,10.1,337,0.46,0.001,,,,
2/25/13,9,9.9,338,0.37,0.001,,,,
2/25/13,10,9.6,340,0.3,0.001,,,,
2/25/13,11,9.3,,,,,,,
2/25/13,12,8.9,,,,,,,
2/25/13,13,8.2,,,,,,,
2/25/13,14,6.9,,,,,,,
2/25/13,15,4.9,,,,,,,
2/25/13,16,1.3,,,,,,,
2/25/13,17,0.5,,,,,,,
2/25/13,18,0.4,,,,,,,
2/25/13,18,,,,,,,,
3/29/13,0,11.7,1382,89.37,0.065,7.2,59,24,0.257
3/29/13,1,12.1,1381,76.76,0.056,,,,
3/29/13,2,11.4,1377,49.05,0.036,,,,
3/29/13,3,10.8,1376,35.74,0.026,,,,
3/29/13,4,10.2,1374,27.62,0.02,,,,
3/29/13,5,9.8,1376,21.45,0.016,,,,
3/29/13,6,9.6,1378,17.25,0.013,,,,
3/29/13,7,9.4,1384,13.8,0.01,,,,
3/29/13,8,9.3,1384,11.21,0.008,,,,
3/29/13,9,9,1385,8.96,0.006,,,,
3/29/13,10,8.7,1384,7.38,0.005,,,,
3/29/13,11,8.4,1381,5.97,0.004,,,,
3/29/13,12,7.9,1378,4.8,0.003,,,,
3/29/13,13,6.9,1375,3.76,0.003,,,,
3/29/13,14,5.4,1373,2.86,0.002,,,,
3/29/13,15,4.3,1374,2.03,0.001,,,,
3/29/13,16,0.8,1370,1.28,0.001,,,,
3/29/13,17,0.4,1366,0.68,0,,,,
3/29/13,18,0.3,,,,,,,
3/29/13,18,,,,,,,,
5/16/13,0,11,1476,1359.3,0.921,,,,
5/16/13,0,,,,,,,,
5/16/13,1,11,1461,1092.3,0.748,,,,
5/16/13,2,11,1463,493.11,0.337,,,,
5/16/13,3,11.1,1471,333.14,0.227,,,,
5/16/13,4,11,1476,211.67,0.143,,,,
5/16/13,5,11,1485,135.5,0.091,,,,
5/16/13,6,11,1472,90.9,0.062,,,,
5/16/13,7,11,1463,61.54,0.042,,,,
5/16/13,8,11,1446,39.93,0.028,,,,
5/16/13,9,10.9,1451,26.07,0.018,,,,
5/16/13,10,10.7,1414,16.8,0.012,,,,
5/16/13,11,10.5,1337,10.68,0.008,,,,
5/16/13,12,10.4,1346,7.14,0.005,,,,
5/16/13,13,10.3,1304,4.5,0.003,,,,
5/16/13,14,10.2,1381,3.17,0.002,,,,
5/16/13,15,10.1,1365,2.11,0.002,,,,
5/16/13,16,10,1393,1.4,0.001,,,,
5/16/13,17,9.7,1377,0.92,0.001,,,,
5/16/13,18,9.3,,,,,,,
5/29/13,0,10.6,,,,,,,
5/29/13,1,10.7,,,,,,,
5/29/13,2,10.7,,,,,,,
5/29/13,3,10.7,,,,,,,
5/29/13,4,11.1,,,,,,,
5/29/13,5,11.7,,,,,,,
5/29/13,6,12.1,,,,,,,
5/29/13,7,12.1,,,,,,,
5/29/13,8,11.8,,,,,,,
5/29/13,9,11.4,,,,,,,
5/29/13,10,10.5,,,,,,,
5/29/13,11,9.7,,,,,,,
5/29/13,12,9,,,,,,,
5/29/13,13,8.5,,,,,,,
5/29/13,14,8,,,,,,,
5/29/13,15,7.3,,,,,,,
5/29/13,16,6.3,,,,,,,
5/29/13,17,6.1,,,,,,,
5/29/13,18,5.2,,,,,,,
6/11/13,0,9.8,981,830.08,0.847,,,,
6/11/13,1,9.9,539,246.01,0.457,,,,
6/11/13,2,10,589,207.43,0.352,,,,
6/11/13,3,10.1,609,154.06,0.253,,,,
6/11/13,4,10.1,505,86.54,0.171,,,,
6/11/13,5,10.6,577,70.78,0.123,,,,
6/11/13,5,,,,,,,,
6/11/13,6,12.9,1672,152.23,0.091,,,,
6/11/13,7,12.9,1682,119.56,0.071,,,,
6/11/13,8,12.6,1692,85.82,0.051,,,,
6/11/13,9,12.3,1689,59.71,0.035,,,,
6/11/13,10,11.1,1693,39.13,0.023,,,,
6/11/13,11,9.5,1766,27.63,0.016,,,,
6/11/13,12,7.9,1781,20,0.011,,,,
6/11/13,13,7.5,1806,14.44,0.008,,,,
6/11/13,14,6.6,1818,11.45,0.006,,,,
6/11/13,15,5.3,1851,8.41,0.005,,,,
6/11/13,16,4.5,1855,6,0.003,,,,
6/11/13,17,3.9,1863,4.05,0.002,,,,
6/11/13,18,0.9,,,,,,,
6/25/13,0,8.9,1286,1010.2,0.785,,,,
6/25/13,1,9,1542,865.92,0.561,,,,
6/25/13,2,9.1,1282,469.43,0.366,,,,
6/25/13,3,9.2,1514,377.5,0.249,,,,
6/25/13,4,9.6,1540,263.98,0.171,,,,
6/25/13,5,10.9,1566,182.15,0.116,,,,
6/25/13,6,13,1561,127.53,0.082,,,,
6/25/13,7,13.4,1542,90.01,0.058,,,,
6/25/13,8,13.3,1538,63.78,0.041,,,,
6/25/13,8,,,,,,,,
6/25/13,9,13,1537,44.75,0.029,,,,
6/25/13,10,12.1,1548,31.26,0.02,,,,
6/25/13,11,10.8,1573,22.8,0.014,,,,
6/25/13,12,9.5,1587,15.39,0.01,,,,
6/25/13,13,6.2,1563,9.66,0.006,,,,
6/25/13,14,4.3,1564,6.37,0.004,,,,
6/25/13,15,3.5,1520,3.68,0.002,,,,
6/25/13,16,2.1,1513,2.32,0.002,,,,
6/25/13,17,0.5,1454,1.16,0.001,,,,
6/25/13,18,0.3,,,,,,,
7/8/13,0,8.6,1528,1195.8,0.783,,,,
7/8/13,1,8.4,1819,1005.9,0.552,,,,
7/8/13,2,8.4,1815,584.57,0.322,,,,
7/8/13,3,8.4,1650,421.37,0.255,,,,
7/8/13,4,8.6,437,69.44,0.159,,,,
7/8/13,5,11.1,513,56.6,0.11,,,,
7/8/13,6,13,469,37.74,0.08,,,,
7/8/13,7,13.7,516,28.36,0.055,,,,
7/8/13,8,13.7,435,18.16,0.042,,,,
7/8/13,9,13.1,412,12.53,0.03,,,,
7/8/13,10,12.7,407,9.1,0.022,,,,
7/8/13,10,,,,,,,,
7/8/13,11,11.9,403,6.62,0.016,,,,
7/8/13,12,9.9,393,4.61,0.012,,,,
7/8/13,13,8,387,3.01,0.008,,,,
7/8/13,14,6.3,388,1.75,0.005,,,,
7/8/13,15,3.4,396,1.03,0.003,,,,
7/8/13,16,1.1,397,0.56,0.001,,,,
7/8/13,17,0.4,,,,,,,
7/8/13,18,0.3,,,,,,,
7/23/13,0,8.3,,,,,,,
7/23/13,1,8.3,,,,,,,
7/23/13,2,8.3,,,,,,,
7/23/13,3,8.3,,,,,,,
7/23/13,4,8.3,,,,,,,
7/23/13,5,8.3,,,,,,,
7/23/13,6,13.3,,,,,,,
7/23/13,7,13.9,,,,,,,
7/23/13,8,13.6,,,,,,,
7/23/13,9,13.2,,,,,,,
7/23/13,10,12.7,,,,,,,
7/23/13,11,12,,,,,,,
7/23/13,12,10.8,,,,,,,
7/23/13,13,9.5,,,,,,,
7/23/13,14,6.9,,,,,,,
7/23/13,15,1.2,,,,,,,
7/23/13,16,0.4,,,,,,,
7/23/13,17,0.3,,,,,,,
7/23/13,18,0.2,,,,,,,
8/5/13,0,9,369,227.94,0.618,,,,
8/5/13,1,8.9,335,101.59,0.303,,,,
8/5/13,2,8.9,301,72.92,0.241,,,,
8/5/13,3,8.9,300,61.06,0.203,,,,
8/5/13,4,8.9,346,51.67,0.149,,,,
8/5/13,5,8.9,408,49.48,0.121,,,,
8/5/13,6,9.5,442,41.34,0.093,,,,
8/5/13,7,13.7,482,34.4,0.071,,,,
8/5/13,8,13.5,513,26.7,0.052,,,,
8/5/13,8,,,,,,,,
8/5/13,9,13.1,523,19.96,0.038,,,,
8/5/13,10,12.5,543,15.69,0.029,,,,
8/5/13,11,12.2,565,12.12,0.021,,,,
8/5/13,12,11.6,587,9.1,0.016,,,,
8/5/13,13,9.4,679,7.21,0.011,,,,
8/5/13,14,5.7,706,4.59,0.006,,,,
8/5/13,15,0.8,725,2.31,0.003,,,,
8/5/13,16,0.4,728,1.13,0.002,,,,
8/5/13,17,0.3,742,0.49,0.001,,,,
8/5/13,18,0.3,,,,,,,
8/21/13,0,8.7,907,612.2,0.675,,,,
8/21/13,1,8.7,896,345.04,0.385,,,,
8/21/13,2,8.7,884,265.25,0.3,,,,
8/21/13,3,8.7,875,217.22,0.248,,,,
8/21/13,4,8.7,950,183.41,0.193,,,,
8/21/13,5,8.9,922,134.76,0.146,,,,
8/21/13,5,,,,,,,,
8/21/13,6,9.1,968,108.58,0.112,,,,
8/21/13,7,13.4,982,88.02,0.09,,,,
8/21/13,8,13.3,969,62.49,0.064,,,,
8/21/13,9,13.1,1000,47,0.047,,,,
8/21/13,10,12.1,995,34.73,0.035,,,,
8/21/13,11,11.9,959,25.31,0.026,,,,
8/21/13,12,11.1,898,18.33,0.02,,,,
8/21/13,13,9.3,841,12.5,0.015,,,,
8/21/13,14,6.1,800,7.85,0.01,,,,
8/21/13,15,2.3,753,4.38,0.006,,,,
8/21/13,16,0.4,708,1.77,0.003,,,,
8/21/13,17,0.3,687,0.52,0.001,,,,
8/21/13,18,0.3,,,,,,,
9/4/13,0,8.6,1493,1064.1,0.713,,,,
9/4/13,0,,,,,,,,
9/4/13,1,8.6,1516,633.59,0.418,,,,
9/4/13,2,8.6,1536,473.83,0.308,,,,
9/4/13,3,8.6,1531,391.05,0.255,,,,
9/4/13,4,8.6,1531,351.42,0.23,,,,
9/4/13,5,8.6,1496,259.52,0.173,,,,
9/4/13,6,8.6,1561,211.8,0.136,,,,
9/4/13,7,11.4,1607,138.74,0.086,,,,
9/4/13,8,13.2,1603,109.18,0.068,,,,
9/4/13,9,12.7,1599,83.62,0.052,,,,
9/4/13,10,12.1,1592,65.12,0.041,,,,
9/4/13,11,11.4,1582,49.08,0.031,,,,
9/4/13,12,9.8,1547,32,0.021,,,,
9/4/13,13,8.4,1523,20.06,0.013,,,,
9/4/13,14,3.3,1593,12.14,0.008,,,,
9/4/13,15,0.6,1493,5.4,0.004,,,,
9/4/13,16,0.4,1558,2.45,0.002,,,,
9/4/13,17,0.3,1432,0.71,0,,,,
9/4/13,18,0.3,,,,,,,
9/16/13,0,9.1,,,,,,,
9/16/13,1,9,,,,,,,
9/16/13,2,9,,,,,,,
9/16/13,3,9,,,,,,,
9/16/13,4,9,,,,,,,
9/16/13,5,9,,,,,,,
9/16/13,6,9,,,,,,,
9/16/13,7,9,,,,,,,
9/16/13,8,12.7,,,,,,,
9/16/13,9,12.8,,,,,,,
9/16/13,10,12,,,,,,,
9/16/13,11,11.4,,,,,,,
9/16/13,12,10.4,,,,,,,
9/16/13,13,8,,,,,,,
9/16/13,14,4.9,,,,,,,
9/16/13,15,0.5,,,,,,,
9/16/13,16,0.3,,,,,,,
9/16/13,17,0.3,,,,,,,
9/16/13,18,0.3,,,,,,,
10/2/13,0,9.5,988,646.61,0.654,,,,
10/2/13,1,9.5,1008,394.89,0.391,,,,
10/2/13,2,9.4,1010,301.07,0.298,,,,
10/2/13,3,9.4,1019,232.01,0.228,,,,
10/2/13,4,9.4,1026,160.69,0.157,,,,
10/2/13,5,9.4,1002,125.03,0.125,,,,
10/2/13,6,9.4,992,96.61,0.097,,,,
10/2/13,7,9.4,995,74.72,0.075,,,,
10/2/13,8,9.3,994,56.33,0.057,,,,
10/2/13,9,10.5,945,44.11,0.047,,,,
10/2/13,10,11.8,968,32.71,0.034,,,,
10/2/13,11,11.1,931,24.09,0.026,,,,
10/2/13,12,9,952,14.66,0.015,,,,
10/2/13,13,6.3,929,10,0.011,,,,
10/2/13,14,1.7,941,5.82,0.006,,,,
10/2/13,15,0.5,953,3.11,0.003,,,,
10/2/13,15,,,,,,,,
10/2/13,16,0.3,977,1.41,0.001,,,,
10/2/13,17,0.3,989,0.37,0,,,,
10/2/13,18,0.3,,,,,,,
10/15/13,0,9.8,,,,,,,
10/15/13,1,9.7,,,,,,,
10/15/13,2,9.7,,,,,,,
10/15/13,3,9.7,,,,,,,
10/15/13,4,9.7,,,,,,,
10/15/13,5,9.7,,,,,,,
10/15/13,6,9.7,,,,,,,
10/15/13,7,9.7,,,,,,,
10/15/13,8,9.6,,,,,,,
10/15/13,9,9.6,,,,,,,
10/15/13,10,9.6,,,,,,,
10/15/13,11,10.9,,,,,,,
10/15/13,12,8.6,,,,,,,
10/15/13,13,4.6,,,,,,,
10/15/13,14,0.8,,,,,,,
10/15/13,15,0.3,,,,,,,
10/15/13,16,0.3,,,,,,,
10/15/13,17,0.3,,,,,,,
10/15/13,18,0.2,,,,,,,
10/29/13,0,10.1,127,71.02,0.56,,,,
10/29/13,1,10,130,38.64,0.297,,,,
10/29/13,2,10,133,28.51,0.214,,,,
10/29/13,3,9.9,135,21.88,0.162,,,,
10/29/13,4,9.9,135,16.58,0.123,,,,
10/29/13,5,9.9,135,12.49,0.092,,,,
10/29/13,6,9.9,136,9.76,0.072,,,,
10/29/13,7,9.9,137,7.16,0.052,,,,
10/29/13,8,9.8,138,5.24,0.038,,,,
10/29/13,9,9.8,139,3.92,0.028,,,,
10/29/13,10,9.7,141,2.96,0.021,,,,
10/29/13,11,9.6,142,2.22,0.016,,,,
10/29/13,12,9.7,144,1.68,0.012,,,,
10/29/13,13,9.4,145,1.26,0.009,,,,
10/29/13,14,3.7,137,0.76,0.006,,,,
10/29/13,15,0.4,,,,,,,
10/29/13,16,0.3,,,,,,,
10/29/13,17,0.3,,,,,,,
10/29/13,18,0.2,,,,,,,
10/29/13,18,,,,,,,,
11/13/13,0,9.9,615,332.8,0.541,,,,
11/13/13,1,9.8,603,201.6,0.334,,,,
11/13/13,2,9.8,574,96.7,0.168,,,,
11/13/13,3,9.7,591,42.14,0.071,,,,
11/13/13,4,9.7,619,33.93,0.055,,,,
11/13/13,5,9.7,609,18.92,0.031,,,,
11/13/13,6,9.7,575,10.47,0.018,,,,
11/13/13,7,9.7,613,6.91,0.011,,,,
11/13/13,8,9.6,725,4.58,0.006,,,,
11/13/13,9,9.6,724,2.95,0.004,,,,
11/13/13,10,9.6,704,1.88,0.003,,,,
11/13/13,10,,,,,,,,
11/13/13,11,9.6,699,1.22,0.002,,,,
11/13/13,12,9.6,704,0.76,0.001,,,,
11/13/13,13,9.6,,,,,,,
11/13/13,14,9.6,,,,,,,
11/13/13,15,9.6,,,,,,,
11/13/13,16,9.5,,,,,,,
11/13/13,17,9.5,,,,,,,
11/13/13,18,9.5,,,,,,,
1/30/14,0,12.7,315,0.49,0.002,32.1,38,7,0.225
1/30/14,0,,,,,,,,
1/30/14,1,12.2,319,0.52,0.002,,,,
1/30/14,2,11.4,322,0.46,0.001,,,,
1/30/14,3,11.4,324,0.41,0.001,,,,
1/30/14,4,10.8,327,0.36,0.001,,,,
1/30/14,5,10.5,,,,,,,
1/30/14,6,10.2,,,,,,,
1/30/14,7,10,,,,,,,
1/30/14,8,9.8,,,,,,,
1/30/14,9,9.5,,,,,,,
1/30/14,10,9.3,,,,,,,
1/30/14,11,9.1,,,,,,,
1/30/14,12,8.8,,,,,,,
1/30/14,13,8.5,,,,,,,
1/30/14,14,7.8,,,,,,,
1/30/14,15,6.8,,,,,,,
1/30/14,16,3.7,,,,,,,
1/30/14,17,1,,,,,,,
1/30/14,18,0.5,,,,,,,
2/17/14,0,12.1,331,1.26,0.004,22,50,32,0.263
2/17/14,1,11.7,328,1.01,0.003,,,,
2/17/14,2,10.9,326,0.9,0.003,,,,
2/17/14,3,10.6,326,0.7,0.002,,,,
2/17/14,4,10.4,323,0.57,0.002,,,,
2/17/14,5,10.2,320,0.46,0.001,,,,
2/17/14,6,10,,,,,,,
2/17/14,7,9.6,,,,,,,
2/17/14,8,9.4,,,,,,,
2/17/14,9,9.2,,,,,,,
2/17/14,10,9.1,,,,,,,
2/17/14,11,8.8,,,,,,,
2/17/14,12,8.5,,,,,,,
2/17/14,13,7.7,,,,,,,
2/17/14,14,6.7,,,,,,,
2/17/14,15,5.1,,,,,,,
2/17/14,16,3.4,,,,,,,
2/17/14,17,1.3,,,,,,,
2/17/14,18,0.7,,,,,,,
2/17/14,18,,,,,,,,
3/24/14,0,11.6,1788,7.79,0.004,10.8,72,45,0.166
3/24/14,1,11.6,1804,7.11,0.004,,,,
3/24/14,2,10.8,1795,5.23,0.003,,,,
3/24/14,3,10.3,1771,3.97,0.002,,,,
3/24/14,4,10,1762,3.16,0.002,,,,
3/24/14,5,9.8,1761,2.57,0.001,,,,
3/24/14,6,9.4,1757,2.06,0.001,,,,
3/24/14,7,9,1759,1.69,0.001,,,,
3/24/14,8,8.8,1756,1.38,0.001,,,,
3/24/14,9,8.6,1755,1.13,0.001,,,,
3/24/14,10,8.3,1759,0.93,0.001,,,,
3/24/14,10,,,,,,,,
3/24/14,11,8,1759,0.77,0,,,,
3/24/14,12,7.6,1755,0.63,0,,,,
3/24/14,13,6.6,1752,0.51,0,,,,
3/24/14,14,5.6,,,,,,,
3/24/14,15,2.5,,,,,,,
3/24/14,16,3.4,,,,,,,
3/24/14,17,0.8,,,,,,,
3/24/14,18,0.4,,,,,,,
5/19/14,0,12,1208,787.91,0.652,,,,
5/19/14,1,12.1,1209,384.43,0.318,,,,
5/19/14,2,12.1,1220,238.08,0.195,,,,
5/19/14,3,12.2,1246,156.72,0.126,,,,
5/19/14,4,12.4,1250,104.15,0.084,,,,
5/19/14,5,12.2,1260,62.46,0.05,,,,
5/19/14,6,11.9,1268,39.34,0.031,,,,
5/19/14,7,11.7,1285,23.81,0.019,,,,
5/19/14,8,10.8,1282,14.17,0.011,,,,
5/19/14,9,9.9,1292,8.99,0.007,,,,
5/19/14,10,9.2,1309,6.25,0.005,,,,
5/19/14,10,,,,,,,,
5/19/14,11,8.3,1310,4.37,0.003,,,,
5/19/14,12,7.7,1300,2.63,0.002,,,,
5/19/14,13,6.7,1286,1.64,0.001,,,,
5/19/14,14,6.4,1284,0.89,0.001,,,,
5/19/14,15,5.3,1297,0.53,0,,,,
5/19/14,16,5,,,,,,,
5/19/14,17,3.7,,,,,,,
5/19/14,18,3,,,,,,,
6/3/14,1,9.2,419,131.26,0.313,,,,
6/3/14,2,9.2,427,85.96,0.202,,,,
6/3/14,3,11.9,439,59.88,0.136,,,,
6/3/14,4,12.5,459,49.04,0.107,,,,
6/3/14,5,12.7,467,36.26,0.078,,,,
6/3/14,6,12.7,474,24.14,0.051,,,,
6/3/14,7,12.6,506,18.01,0.036,,,,
6/3/14,8,12.3,533,12.99,0.024,,,,
6/3/14,9,10.6,563,9.24,0.016,,,,
6/3/14,10,8.7,582,5.8,0.01,,,,
6/3/14,11,7.2,576,3.01,0.005,,,,
6/3/14,12,6,567,1.93,0.003,,,,
6/3/14,13,5.1,556,1.2,0.002,,,,
6/3/14,14,4.5,528,0.72,0.001,,,,
6/17/14,0,9.2,1387,1243.2,0.896,,,,
6/17/14,1,9.3,1452,871.94,0.601,,,,
6/17/14,2,9.4,1413,361.47,0.256,,,,
6/17/14,3,9.5,1418,316.52,0.223,,,,
6/17/14,4,9.9,1457,212.18,0.146,,,,
6/17/14,5,12.7,1450,141.08,0.097,,,,
6/17/14,6,13,1412,99.15,0.07,,,,
6/17/14,7,12.9,1403,67.66,0.048,,,,
6/17/14,8,12.6,1429,44.41,0.031,,,,
6/17/14,9,12.3,1410,30.46,0.022,,,,
6/17/14,10,11.5,1398,20.35,0.015,,,,
6/17/14,11,9.6,1384,13.84,0.01,,,,
6/17/14,12,8.8,1367,9.14,0.007,,,,
6/17/14,12,,,,,,,,
6/17/14,13,8.1,1390,6.08,0.004,,,,
6/17/14,14,6.2,1404,4.01,0.003,,,,
6/17/14,15,4,1396,2.63,0.002,,,,
6/17/14,16,2.8,1392,1.86,0.001,,,,
6/17/14,17,1.5,1383,1.33,0.001,,,,
6/17/14,18,0.3,1382,0.83,0.001,,,,
7/1/14,0,8.6,384,299.92,0.781,,,,
7/1/14,0,,,,,,,,
7/1/14,1,8.6,396,165.82,0.419,,,,
7/1/14,2,8.5,408,99.57,0.244,,,,
7/1/14,3,8.5,416,69.2,0.166,,,,
7/1/14,4,8.7,416,51.91,0.125,,,,
7/1/14,5,12.2,406,36.52,0.09,,,,
7/1/14,6,13.1,396,24.45,0.062,,,,
7/1/14,7,13.3,391,16.94,0.043,,,,
7/1/14,8,13,391,11.86,0.03,,,,
7/1/14,9,12.1,381,7.82,0.021,,,,
7/1/14,10,10.4,358,4.82,0.013,,,,
7/1/14,11,8.6,343,3.09,0.009,,,,
7/1/14,12,6.9,327,1.93,0.006,,,,
7/1/14,13,4.5,322,1.28,0.004,,,,
7/1/14,14,3,328,0.87,0.003,,,,
7/1/14,15,2,340,0.59,0.002,,,,
7/1/14,16,0.4,,,,,,,
7/1/14,17,0.2,,,,,,,
7/1/14,18,0.1,,,,,,,
7/14/14,0,8.8,2151,1607.1,0.747,,,,
7/14/14,1,8.8,2164,1406.2,0.65,,,,
7/14/14,2,8.8,2168,719.61,0.332,,,,
7/14/14,3,8.7,2127,470.05,0.221,,,,
7/14/14,4,8.7,2166,315.87,0.149,,,,
7/14/14,5,9.4,2228,222.74,0.1,,,,
7/14/14,6,13.4,2082,140.63,0.068,,,,
7/14/14,7,13.3,1339,59.11,0.044,,,,
7/14/14,8,12.9,1239,38.68,0.031,,,,
7/14/14,9,11.9,1395,30.88,0.022,,,,
7/14/14,10,11.1,1891,30.78,0.016,,,,
7/14/14,11,9,1953,20.06,0.01,,,,
7/14/14,12,6.7,2193,16.22,0.007,,,,
7/14/14,13,5.4,2086,9.36,0.004,,,,
7/14/14,14,3.2,1914,5.78,0.003,,,,
7/14/14,15,0.8,2274,5.26,0.002,,,,
7/14/14,16,0.2,1268,1.71,0.001,,,,
7/14/14,17,0.2,1087,0.73,0.001,,,,
7/14/14,18,0.1,1070,0.31,0,,,,
7/14/14,18,,,,,,,,
7/28/14,0,8.6,1104,960.1,0.87,,,,
7/28/14,1,8.6,1103,572.7,0.519,,,,
7/28/14,2,8.6,1095,399.93,0.369,,,,
7/28/14,3,8.6,1134,258.03,0.228,,,,
7/28/14,3,,,,,,,,
7/28/14,4,8.6,1109,193.35,0.174,,,,
7/28/14,5,8.6,1113,129.37,0.116,,,,
7/28/14,6,13.4,1121,85.62,0.076,,,,
7/28/14,7,13.5,1127,63.36,0.056,,,,
7/28/14,8,13.4,1134,45.3,0.04,,,,
7/28/14,9,12.5,1148,32.52,0.028,,,,
7/28/14,10,10.9,1146,22.33,0.019,,,,
7/28/14,11,9.2,1124,15.28,0.014,,,,
7/28/14,12,6.7,1126,10.19,0.009,,,,
7/28/14,13,5.1,1124,6.25,0.006,,,,
7/28/14,14,2.9,1149,3.93,0.003,,,,
7/28/14,15,0.2,1148,2.62,0.002,,,,
7/28/14,16,0.2,1188,1.75,0.001,,,,
7/28/14,17,0.1,1175,0.75,0.001,,,,
7/28/14,18,0.1,1186,0.18,0,,,,
8/12/14,0,8.5,1714,1394,0.813,,,,
8/12/14,1,8.5,,,,,,,
8/12/14,2,8.5,1720,687.85,0.4,,,,
8/12/14,3,8.5,1726,497.97,0.289,,,,
8/12/14,4,8.5,1722,407.06,0.236,,,,
8/12/14,5,8.4,1720,313.76,0.182,,,,
8/12/14,6,12.8,1710,221.49,0.13,,,,
8/12/14,7,13.4,1710,172.04,0.101,,,,
8/12/14,8,13.2,1727,117.79,0.068,,,,
8/12/14,8,,,,,,,,
8/12/14,9,12.3,1713,89.55,0.052,,,,
8/12/14,10,11,1715,63.12,0.037,,,,
8/12/14,11,9.7,1714,43.24,0.025,,,,
8/12/14,12,8,1726,29.33,0.017,,,,
8/12/14,13,5.9,1723,19.66,0.011,,,,
8/12/14,14,2.9,1722,13.05,0.008,,,,
8/12/14,15,0.4,1720,7.54,0.004,,,,
8/12/14,16,0.3,1720,4.12,0.002,,,,
8/12/14,17,0.2,,,,,,,
8/12/14,18,0.2,,,,,,,
8/25/14,0,8.6,937,643.28,0.686,,,,
8/25/14,0,,,,,,,,
8/25/14,1,8.6,899,348.85,0.388,,,,
8/25/14,2,8.6,890,265.58,0.298,,,,
8/25/14,3,8.6,910,196.26,0.216,,,,
8/25/14,4,8.6,943,143.87,0.153,,,,
8/25/14,5,8.6,974,102.45,0.105,,,,
8/25/14,6,9,843,65.92,0.079,,,,
8/25/14,7,13.4,855,51.2,0.06,,,,
8/25/14,8,13.1,917,38.67,0.042,,,,
8/25/14,9,12.3,1018,30.35,0.03,,,,
8/25/14,10,11.1,829,15.93,0.019,,,,
8/25/14,11,10.1,996,13.34,0.013,,,,
8/25/14,12,7.4,734,6.66,0.009,,,,
8/25/14,13,4.8,1076,6.15,0.006,,,,
8/25/14,14,2.4,929,3.22,0.003,,,,
8/25/14,15,0.4,928,1.7,0.002,,,,
8/25/14,16,0.3,661,0.25,0,,,,
8/25/14,17,0.2,,,,,,,
8/25/14,18,0.1,,,,,,,
9/8/14,0,9,1341,1099.4,0.82,,,,
9/8/14,1,9,,,,,,,
9/8/14,2,9,1371,511.1,0.373,,,,
9/8/14,3,9,1404,365.8,0.26,,,,
9/8/14,4,8.9,1409,259.05,0.184,,,,
9/8/14,5,8.9,1409,186,0.132,,,,
9/8/14,6,8.9,1373,133.25,0.097,,,,
9/8/14,7,12.5,1359,88.05,0.065,,,,
9/8/14,8,13,1384,64.48,0.047,,,,
9/8/14,8,,,,,,,,
9/8/14,9,12.6,1424,47.45,0.033,,,,
9/8/14,10,11.4,1436,33.88,0.024,,,,
9/8/14,11,10.2,1419,22.28,0.016,,,,
9/8/14,12,7.4,1420,13.91,0.01,,,,
9/8/14,13,4.8,1453,8.77,0.006,,,,
9/8/14,14,1.2,1431,5.28,0.004,,,,
9/8/14,15,0.4,1443,2.83,0.002,,,,
9/8/14,16,0.3,,,,,,,
9/8/14,17,0.3,,,,,,,
9/8/14,18,0.2,,,,,,,
9/22/14,0,9.6,1493,1261.1,0.844,,,,
9/22/14,1,9.6,1487,1108.8,0.746,,,,
9/22/14,2,9.6,1538,548.34,0.356,,,,
9/22/14,3,9.6,1540,439.49,0.285,,,,
9/22/14,4,9.6,1438,319.37,0.222,,,,
9/22/14,5,9.6,1467,226.48,0.154,,,,
9/22/14,6,9.6,1449,167.52,0.116,,,,
9/22/14,7,9.5,1482,121.43,0.082,,,,
9/22/14,8,9.9,1497,96.38,0.064,,,,
9/22/14,9,12.2,1559,71.64,0.046,,,,
9/22/14,10,10.6,1544,49.96,0.032,,,,
9/22/14,11,9.1,1549,32.79,0.021,,,,
9/22/14,12,7.1,1530,21.06,0.014,,,,
9/22/14,13,4.4,1483,13.38,0.009,,,,
9/22/14,14,3.4,1530,8.17,0.005,,,,
9/22/14,15,0.6,1516,4.82,0.003,,,,
9/22/14,16,0.4,1523,2.11,0.001,,,,
9/22/14,17,0.3,1516,0.24,0,,,,
9/22/14,18,0.3,1462,0.04,0,,,,
9/22/14,18,,,,,,,,
