
"lakeid","year4","sampledate","depth","ph","alk","dic","tic","doc","toc","no2","totnf","totnuf","totpf","totpuf","drsif","brsif","brsiuf","tpm"
"SP",1982,"1982-07-20",15.00,8.26,,,,,,0,,,,,5011,,,
"SP",1982,"1982-07-20",16.00,,,,,,,,,,,,,,,
"SP",1982,"1982-07-20",17.00,,,,,,,,,,,,,,,
"SP",1982,"1982-07-20",18.00,8.26,,,,,,0,,,,,3406,,,
"SP",1982,"1982-08-02",0.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-02",0.50,7.80,,,,,,0,,,,,3416,,,
"SP",1982,"1982-08-02",1.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-02",2.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-02",3.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-02",4.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-02",5.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-02",6.00,7.94,,,,,,0,,,,,3458,,,
"SP",1982,"1982-08-02",7.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-02",8.00,8.12,,,,,,0,,,,,3384,,,
"SP",1982,"1982-08-02",9.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-02",10.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-02",11.00,7.67,,,,,,0,,,,,3454,,,
"SP",1982,"1982-08-02",12.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-02",13.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-02",14.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-02",15.00,6.58,,,,,,0,,,,,3874,,,
"SP",1982,"1982-08-02",16.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-02",17.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-02",18.00,6.48,,,,,,0,,,,,4472,,,
"SP",1982,"1982-08-17",0.00,7.59,578,,,,,0,,,4,,3490,,,
"SP",1982,"1982-08-17",1.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-17",2.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-17",3.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-17",4.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-17",5.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-17",6.00,7.85,560,,,,,0,,,4,,3457,,,
"SP",1982,"1982-08-17",7.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-17",8.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-17",9.00,8.11,593,,,,,0,,,5,,3377,,,
"SP",1982,"1982-08-17",10.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-17",11.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-17",12.00,7.59,606,,,,,0,,,6,,3485,,,
"SP",1982,"1982-08-17",13.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-17",14.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-17",15.00,7.07,643,,,,,0,,,8,,3348,,,
"SP",1982,"1982-08-17",16.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-17",17.00,,,,,,,,,,,,,,,
"SP",1982,"1982-08-17",18.00,6.46,672,,,,,0,,,8,,4395,,,
"SP",1982,"1982-09-09",0.00,7.59,,,,,,0,,,,,3489,,,
"SP",1982,"1982-09-09",1.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-09",2.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-09",3.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-09",4.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-09",5.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-09",6.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-09",7.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-09",8.00,7.81,,,,,,0,,,,,3483,,,
"SP",1982,"1982-09-09",9.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-09",10.00,7.78,,,,,,0,,,,,3457,,,
"SP",1982,"1982-09-09",11.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-09",12.00,7.58,,,,,,0,,,,,3632,,,
"SP",1982,"1982-09-09",13.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-09",14.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-09",15.00,6.55,,,,,,0,,,,,4207,,,
"SP",1982,"1982-09-09",16.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-09",17.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-09",18.00,6.55,,,,,,0,,,,,5857,,,
"SP",1982,"1982-09-20",0.00,7.50,,,,,,0,,,,,3431,,,
"SP",1982,"1982-09-20",1.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-20",2.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-20",3.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-20",4.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-20",5.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-20",6.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-20",7.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-20",8.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-20",9.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-20",10.00,7.58,,,,,,0,,,,,3434,,,
"SP",1982,"1982-09-20",11.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-20",12.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-20",13.00,7.08,,,,,,0,,,,,3684,,,
"SP",1982,"1982-09-20",14.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-20",15.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-20",16.00,6.53,,,,,,0,,,,,4889,,,
"SP",1982,"1982-09-20",17.00,,,,,,,,,,,,,,,
"SP",1982,"1982-09-20",18.00,6.63,,,,,,0,,,,,6099,,,
"SP",1982,"1982-09-20",19.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-07",0.00,7.59,,,,,,0,,,,,3431,,,
"SP",1982,"1982-10-07",1.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-07",2.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-07",3.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-07",4.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-07",5.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-07",6.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-07",7.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-07",8.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-07",9.00,7.52,,,,,,0,,,,,3442,,,
"SP",1982,"1982-10-07",10.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-07",11.00,7.39,,,,,,0,,,,,3496,,,
"SP",1982,"1982-10-07",12.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-07",13.00,6.87,,,,,,0,,,,,3791,,,
"SP",1982,"1982-10-07",14.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-07",15.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-07",16.00,6.46,,,,,,0,,,,,4798,,,
"SP",1982,"1982-10-07",17.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-07",18.00,6.57,,,,,,0,,,,,5937,,,
"SP",1982,"1982-10-19",0.00,7.25,,,,,,0,,,,,3370,,,
"SP",1982,"1982-10-19",1.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-19",2.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-19",3.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-19",4.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-19",5.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-19",6.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-19",7.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-19",8.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-19",9.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-19",10.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-19",11.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-19",12.00,7.42,,,,,,0,,,,,3374,,,
"SP",1982,"1982-10-19",13.00,6.87,,,,,,0,,,,,3830,,,
"SP",1982,"1982-10-19",14.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-19",15.00,6.52,,,,,,0,,,,,4174,,,
"SP",1982,"1982-10-19",16.00,,,,,,,,,,,,,,,
"SP",1982,"1982-10-19",17.00,6.61,,,,,,0,,,,,5747,,,
"SP",1982,"1982-10-19",18.00,6.61,,,,,,0,,,,,5128,,,
"SP",1982,"1982-11-10",0.00,,,,,,,,,,,,,,,
"SP",1982,"1982-11-10",1.00,,,,,,,,,,,,,,,
"SP",1982,"1982-11-10",2.00,,,,,,,,,,,,,,,
"SP",1982,"1982-11-10",3.00,7.21,541,,,,,0,,,3,,3430,,,
"SP",1982,"1982-11-10",4.00,,,,,,,,,,,,,,,
"SP",1982,"1982-11-10",5.00,,,,,,,,,,,,,,,
"SP",1982,"1982-11-10",6.00,,,,,,,,,,,,,,,
"SP",1982,"1982-11-10",7.00,,,,,,,,,,,,,,,
"SP",1982,"1982-11-10",8.00,,,,,,,,,,,,,,,
"SP",1982,"1982-11-10",9.00,,,,,,,,,,,,,,,
"SP",1982,"1982-11-10",10.00,,,,,,,,,,,,,,,
"SP",1982,"1982-11-10",11.00,,,,,,,,,,,,,,,
"SP",1982,"1982-11-10",12.00,7.12,552,,,,,0,,,3,,3419,,,
"SP",1982,"1982-11-10",13.00,,,,,,,,,,,,,,,
"SP",1982,"1982-11-10",14.00,,,,,,,,,,,,,,,
"SP",1982,"1982-11-10",15.00,,,,,,,,,,,,,,,
"SP",1982,"1982-11-10",16.00,,,,,,,,,,,,,,,
"SP",1982,"1982-11-10",17.00,,,,,,,,,,,,,,,
"SP",1982,"1982-11-10",18.00,7.21,564,,,,,0,,,3,,3437,,,
"SP",1982,"1982-12-02",0.00,,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",1.00,,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",2.00,,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",3.00,7.30,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",4.00,,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",5.00,,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",6.00,,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",7.00,,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",8.00,,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",9.00,,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",10.00,,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",11.00,,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",12.00,7.25,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",13.00,,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",14.00,,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",15.00,,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",16.00,,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",17.00,,,,,,,,,,,,,,,
"SP",1982,"1982-12-02",18.00,7.22,,,,,,,,,,,,,,
"SP",1983,"1983-01-13",0.00,,,,,,,,,,,,,,,
"SP",1983,"1983-01-13",1.00,,,,,,,,,,,,,,,
"SP",1983,"1983-01-13",2.00,,,,,,,,,,,,,,,
"SP",1983,"1983-01-13",3.00,7.19,,,,,,0,,,,,3606,,,
"SP",1983,"1983-01-13",3.00,7.18,,,,,,0,,,,,3654,,,
"SP",1983,"1983-01-13",4.00,,,,,,,,,,,,,,,
"SP",1983,"1983-01-13",5.00,,,,,,,,,,,,,,,
"SP",1983,"1983-01-13",6.00,,,,,,,,,,,,,,,
"SP",1983,"1983-01-13",7.00,,,,,,,,,,,,,,,
"SP",1983,"1983-01-13",8.00,,,,,,,,,,,,,,,
"SP",1983,"1983-01-13",9.00,,,,,,,,,,,,,,,
"SP",1983,"1983-01-13",10.00,7.13,,,,,,0,,,,,3641,,,
"SP",1983,"1983-01-13",11.00,,,,,,,,,,,,,,,
"SP",1983,"1983-01-13",12.00,,,,,,,,,,,,,,,
"SP",1983,"1983-01-13",13.00,,,,,,,,,,,,,,,
"SP",1983,"1983-01-13",14.00,,,,,,,,,,,,,,,
"SP",1983,"1983-01-13",15.00,,,,,,,,,,,,,,,
"SP",1983,"1983-01-13",16.00,,,,,,,,,,,,,,,
"SP",1983,"1983-01-13",17.00,6.69,,,,,,0,,,,,4635,,,
"SP",1983,"1983-01-13",18.00,,,,,,,,,,,,,,,
"SP",1983,"1983-02-24",0.00,,,,,,,,,,,,,,,
"SP",1983,"1983-02-24",1.00,,,,,,,,,,,,,,,
"SP",1983,"1983-02-24",2.00,,,,,,,,,,,,,,,
"SP",1983,"1983-02-24",3.00,7.12,485,,,,,0,,,4,,3594,,,
"SP",1983,"1983-02-24",4.00,,,,,,,,,,,,,,,
"SP",1983,"1983-02-24",5.00,,,,,,,,,,,,,,,
"SP",1983,"1983-02-24",6.00,,,,,,,,,,,,,,,
"SP",1983,"1983-02-24",7.00,,,,,,,,,,,,,,,
"SP",1983,"1983-02-24",8.00,,,,,,,,,,,,,,,
"SP",1983,"1983-02-24",9.00,,,,,,,,,,,,,,,
"SP",1983,"1983-02-24",10.00,,,,,,,,,,,,,,,
"SP",1983,"1983-02-24",11.00,,,,,,,,,,,,,,,
"SP",1983,"1983-02-24",12.00,6.96,505,,,,,0,,,4,,3807,,,
"SP",1983,"1983-02-24",13.00,,,,,,,,,,,,,,,
"SP",1983,"1983-02-24",14.00,,,,,,,,,,,,,,,
"SP",1983,"1983-02-24",15.00,,,,,,,,,,,,,,,
"SP",1983,"1983-02-24",16.00,,,,,,,,,,,,,,,
"SP",1983,"1983-02-24",17.00,,,,,,,,,,,,,,,
"SP",1983,"1983-02-24",18.00,6.68,704,,,,,0,,,8,,6414,,,
"SP",1983,"1983-03-28",0.00,,,,,,,,,,,,,,,
"SP",1983,"1983-03-28",1.00,,,,,,,,,,,,,,,
"SP",1983,"1983-03-28",2.00,,,,,,,,,,,,,,,
"SP",1983,"1983-03-28",3.00,7.04,,,,,,,,,,,3478,,,
"SP",1983,"1983-03-28",4.00,,,,,,,,,,,,,,,
"SP",1983,"1983-03-28",5.00,,,,,,,,,,,,,,,
"SP",1983,"1983-03-28",6.00,,,,,,,,,,,,,,,
"SP",1983,"1983-03-28",7.00,,,,,,,,,,,,,,,
"SP",1983,"1983-03-28",8.00,,,,,,,,,,,,,,,
"SP",1983,"1983-03-28",9.00,,,,,,,,,,,,,,,
"SP",1983,"1983-03-28",10.00,,,,,,,,,,,,,,,
"SP",1983,"1983-03-28",11.00,,,,,,,,,,,,,,,
"SP",1983,"1983-03-28",12.00,6.86,,,,,,,,,,,3823,,,
"SP",1983,"1983-03-28",13.00,,,,,,,,,,,,,,,
"SP",1983,"1983-03-28",14.00,,,,,,,,,,,,,,,
"SP",1983,"1983-03-28",15.00,,,,,,,,,,,,,,,
"SP",1983,"1983-03-28",16.00,,,,,,,,,,,,,,,
"SP",1983,"1983-03-28",17.00,,,,,,,,,,,,,,,
"SP",1983,"1983-03-28",18.00,6.65,,,,,,,,,,,5681,,,
"SP",1983,"1983-03-28",18.00,6.67,,,,,,,,,,,5716,,,
"SP",1983,"1983-03-28",19.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-11",0.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-11",1.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-11",2.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-11",3.00,7.12,555,,,,,,,,4,,3665,,,
"SP",1983,"1983-05-11",4.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-11",5.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-11",6.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-11",7.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-11",8.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-11",9.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-11",10.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-11",11.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-11",12.00,6.66,568,,,,,,,,2,,3932,,,
"SP",1983,"1983-05-11",12.00,6.74,570,,,,,,,,4,,3940,,,
"SP",1983,"1983-05-11",13.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-11",14.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-11",15.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-11",16.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-11",17.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-11",18.00,6.74,579,,,,,,,,2,,3995,,,
"SP",1983,"1983-05-25",0.00,7.84,,,,,,,,,,,3430,,,
"SP",1983,"1983-05-25",1.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-25",2.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-25",3.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-25",4.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-25",5.00,7.89,,,,,,,,,,,3584,,,
"SP",1983,"1983-05-25",6.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-25",7.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-25",8.00,7.41,,,,,,,,,,,3500,,,
"SP",1983,"1983-05-25",9.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-25",10.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-25",11.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-25",12.00,6.90,,,,,,,,,,,3686,,,
"SP",1983,"1983-05-25",13.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-25",14.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-25",15.00,6.80,,,,,,,,,,,3926,,,
"SP",1983,"1983-05-25",15.00,6.80,,,,,,,,,,,3927,,,
"SP",1983,"1983-05-25",16.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-25",17.00,,,,,,,,,,,,,,,
"SP",1983,"1983-05-25",18.00,6.77,,,,,,,,,,,3965,,,
"SP",1983,"1983-05-25",19.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-09",0.00,7.51,,,,,,,,,,,3385,,,
"SP",1983,"1983-06-09",1.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-09",2.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-09",3.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-09",4.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-09",5.00,7.67,,,,,,,,,,,3375,,,
"SP",1983,"1983-06-09",6.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-09",7.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-09",8.00,7.65,,,,,,,,,,,3410,,,
"SP",1983,"1983-06-09",9.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-09",10.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-09",11.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-09",12.00,6.72,,,,,,,,,,,3821,,,
"SP",1983,"1983-06-09",13.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-09",14.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-09",15.00,6.69,,,,,,,,,,,3853,,,
"SP",1983,"1983-06-09",16.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-09",17.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-09",18.00,6.63,,,,,,,,,,,4095,,,
"SP",1983,"1983-06-09",18.00,6.64,,,,,,,,,,,4084,,,
"SP",1983,"1983-06-21",0.00,7.70,,,,,,,,,,,3390,,,
"SP",1983,"1983-06-21",1.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-21",2.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-21",3.00,7.79,,,,,,,,,,,3384,,,
"SP",1983,"1983-06-21",4.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-21",5.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-21",6.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-21",7.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-21",8.00,7.91,,,,,,,,,,,3494,,,
"SP",1983,"1983-06-21",9.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-21",10.00,7.70,,,,,,,,,,,3613,,,
"SP",1983,"1983-06-21",10.00,7.70,,,,,,,,,,,3595,,,
"SP",1983,"1983-06-21",11.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-21",12.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-21",13.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-21",14.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-21",15.00,6.66,,,,,,,,,,,4080,,,
"SP",1983,"1983-06-21",16.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-21",17.00,,,,,,,,,,,,,,,
"SP",1983,"1983-06-21",18.00,6.58,,,,,,,,,,,4431,,,
"SP",1983,"1983-06-21",19.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",0.00,7.75,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",1.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",2.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",3.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",4.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",5.00,7.84,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",5.00,7.86,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",6.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",7.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",8.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",9.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",10.00,7.58,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",11.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",12.00,6.88,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",13.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",14.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",15.00,6.64,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",16.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",17.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",18.00,6.56,,,,,,,,,,,,,,
"SP",1983,"1983-07-08",19.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-21",0.00,7.70,,,,,,,,,,,3232,,,
"SP",1983,"1983-07-21",0.00,7.78,,,,,,,,,,,3251,,,
"SP",1983,"1983-07-21",1.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-21",2.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-21",3.00,7.82,,,,,,,,,,,3250,,,
"SP",1983,"1983-07-21",4.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-21",5.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-21",6.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-21",7.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-21",8.00,8.41,,,,,,,,,,,2950,,,
"SP",1983,"1983-07-21",9.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-21",10.00,7.84,,,,,,,,,,,3202,,,
"SP",1983,"1983-07-21",11.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-21",12.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-21",13.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-21",14.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-21",15.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-21",16.00,6.62,,,,,,,,,,,4060,,,
"SP",1983,"1983-07-21",17.00,,,,,,,,,,,,,,,
"SP",1983,"1983-07-21",18.00,6.48,,,,,,,,,,,5210,,,
"SP",1983,"1983-07-21",19.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",0.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",1.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",2.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",3.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",4.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",5.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",6.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",7.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",8.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",9.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",10.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",11.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",12.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",13.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",14.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",15.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",16.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",17.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",18.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-01",19.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-16",0.00,7.92,502,,,,,,,,7,,3384,,,
"SP",1983,"1983-08-16",1.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-16",2.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-16",3.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-16",4.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-16",5.00,8.01,498,,,,,,,,5,,3362,,,
"SP",1983,"1983-08-16",6.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-16",7.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-16",8.00,8.54,534,,,,,,,,7,,2993,,,
"SP",1983,"1983-08-16",8.00,8.54,488,,,,,,,,6,,2977,,,
"SP",1983,"1983-08-16",9.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-16",10.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-16",11.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-16",12.00,7.01,553,,,,,,,,6,,3377,,,
"SP",1983,"1983-08-16",13.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-16",14.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-16",15.00,6.66,520,,,,,,,,8,,4313,,,
"SP",1983,"1983-08-16",16.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-16",17.00,,,,,,,,,,,,,,,
"SP",1983,"1983-08-16",18.00,6.52,762,,,,,,,,40,,6173,,,
"SP",1983,"1983-09-06",0.00,7.76,,,,,,,,,,,3457,,,
"SP",1983,"1983-09-06",1.00,,,,,,,,,,,,,,,
"SP",1983,"1983-09-06",2.00,,,,,,,,,,,,,,,
"SP",1983,"1983-09-06",3.00,,,,,,,,,,,,,,,
"SP",1983,"1983-09-06",4.00,,,,,,,,,,,,,,,
"SP",1983,"1983-09-06",5.00,7.80,,,,,,,,,,,3345,,,
"SP",1983,"1983-09-06",5.00,,,,,,,,,,,,3332,,,
"SP",1983,"1983-09-06",6.00,,,,,,,,,,,,,,,
"SP",1983,"1983-09-06",7.00,,,,,,,,,,,,,,,
"SP",1983,"1983-09-06",8.00,8.58,,,,,,,,,,,2857,,,
