
"lakeid","year4","sampledate","depth","wtemp","o2","deck","light"
"SP",2017,"2017-05-17",6.00,9.40,11.1,252,13.13
"SP",2017,"2017-05-17",7.00,9.20,11.1,254,9.00
"SP",2017,"2017-05-17",8.00,8.20,10.8,256,6.33
"SP",2017,"2017-05-17",9.00,7.20,10.4,257,4.35
"SP",2017,"2017-05-17",10.00,6.80,9.8,257,2.99
"SP",2017,"2017-05-17",11.00,6.70,9.5,257,2.06
"SP",2017,"2017-05-17",12.00,6.60,9.3,258,1.42
"SP",2017,"2017-05-17",13.00,6.50,9.2,260,0.98
"SP",2017,"2017-05-17",14.00,6.50,9.1,261,0.66
"SP",2017,"2017-05-17",15.00,6.50,8.9,262,0.44
"SP",2017,"2017-05-17",16.00,6.40,8.4,261,0.29
"SP",2017,"2017-05-17",17.00,6.30,8.3,,
"SP",2017,"2017-05-17",18.00,6.30,8.2,,
"SP",2017,"2017-05-17",19.00,,,,
"SP",2017,"2017-05-17",19.60,,,,
"SP",2017,"2017-05-17",20.00,,,,
"SP",2017,"2017-05-31",0.00,14.50,10.2,1855,1427.80
"SP",2017,"2017-05-31",1.00,14.40,10.3,1887,1009.50
"SP",2017,"2017-05-31",2.00,14.30,10.3,2017,499.47
"SP",2017,"2017-05-31",3.00,13.20,10.9,1935,291.02
"SP",2017,"2017-05-31",4.00,12.00,10.9,2006,181.57
"SP",2017,"2017-05-31",5.00,11.70,10.7,1763,104.59
"SP",2017,"2017-05-31",6.00,10.80,10.5,569,20.70
"SP",2017,"2017-05-31",7.00,10.10,10.5,529,10.75
"SP",2017,"2017-05-31",8.00,8.60,10.5,550,7.72
"SP",2017,"2017-05-31",9.00,8.00,10.3,837,8.07
"SP",2017,"2017-05-31",10.00,7.30,9.8,1950,14.49
"SP",2017,"2017-05-31",11.00,6.90,9.2,1916,9.87
"SP",2017,"2017-05-31",12.00,6.70,8.5,1933,6.66
"SP",2017,"2017-05-31",13.00,6.50,8.0,1952,4.80
"SP",2017,"2017-05-31",14.00,6.40,7.5,1980,3.34
"SP",2017,"2017-05-31",15.00,6.40,7.0,1574,1.84
"SP",2017,"2017-05-31",16.00,6.30,6.3,582,0.41
"SP",2017,"2017-05-31",17.00,6.20,5.8,,
"SP",2017,"2017-05-31",18.00,6.20,5.4,,
"SP",2017,"2017-05-31",18.00,,,,
"SP",2017,"2017-05-31",19.00,,,,
"SP",2017,"2017-05-31",19.50,,,,
"SP",2017,"2017-05-31",20.00,,,,
"SP",2017,"2017-06-12",0.00,20.80,8.7,1798,1304.50
"SP",2017,"2017-06-12",1.00,20.80,8.7,,
"SP",2017,"2017-06-12",2.00,20.60,8.7,1760,487.15
"SP",2017,"2017-06-12",3.00,20.00,8.7,1761,301.02
"SP",2017,"2017-06-12",3.00,,,,
"SP",2017,"2017-06-12",4.00,19.50,8.8,1737,176.19
"SP",2017,"2017-06-12",5.00,14.90,11.0,1766,113.81
"SP",2017,"2017-06-12",6.00,11.80,11.1,1763,71.78
"SP",2017,"2017-06-12",7.00,10.50,11.0,1765,45.76
"SP",2017,"2017-06-12",8.00,9.40,10.8,1760,29.42
"SP",2017,"2017-06-12",9.00,8.00,10.2,1770,20.19
"SP",2017,"2017-06-12",10.00,7.50,9.5,1748,13.78
"SP",2017,"2017-06-12",11.00,7.10,9.1,1745,9.06
"SP",2017,"2017-06-12",12.00,6.90,8.5,,
"SP",2017,"2017-06-12",13.00,6.70,8.0,1789,3.88
"SP",2017,"2017-06-12",14.00,6.50,6.8,1763,2.42
"SP",2017,"2017-06-12",15.00,6.30,5.3,1772,1.55
"SP",2017,"2017-06-12",16.00,6.30,5.1,1761,0.89
"SP",2017,"2017-06-12",17.00,6.30,4.8,,
"SP",2017,"2017-06-12",18.00,6.30,3.8,,
"SP",2017,"2017-06-12",18.00,,,,
"SP",2017,"2017-06-12",19.00,,,,
"SP",2017,"2017-06-12",20.00,,,,
"SP",2017,"2017-06-28",0.00,19.20,8.7,,
"SP",2017,"2017-06-28",1.00,19.20,8.7,,
"SP",2017,"2017-06-28",2.00,19.20,8.7,,
"SP",2017,"2017-06-28",3.00,19.10,8.7,,
"SP",2017,"2017-06-28",4.00,19.10,8.6,,
"SP",2017,"2017-06-28",5.00,18.00,9.1,,
"SP",2017,"2017-06-28",6.00,13.20,10.6,,
"SP",2017,"2017-06-28",7.00,11.30,10.6,,
"SP",2017,"2017-06-28",8.00,9.50,10.1,,
"SP",2017,"2017-06-28",9.00,8.40,9.6,,
"SP",2017,"2017-06-28",10.00,7.70,9.0,,
"SP",2017,"2017-06-28",11.00,7.20,8.6,,
"SP",2017,"2017-06-28",12.00,6.90,7.8,,
"SP",2017,"2017-06-28",13.00,6.70,6.8,,
"SP",2017,"2017-06-28",14.00,6.50,6.3,,
"SP",2017,"2017-06-28",15.00,6.50,5.3,,
"SP",2017,"2017-06-28",16.00,6.30,3.1,,
"SP",2017,"2017-06-28",17.00,6.30,2.8,,
"SP",2017,"2017-06-28",18.00,6.20,1.4,,
"SP",2017,"2017-06-28",18.00,,,,
"SP",2017,"2017-06-28",19.00,,,,
"SP",2017,"2017-06-28",19.60,,,,
"SP",2017,"2017-06-28",20.00,,,,
"SP",2017,"2017-07-10",0.00,24.40,8.7,2081,1527.60
"SP",2017,"2017-07-10",1.00,22.80,8.8,2093,784.80
"SP",2017,"2017-07-10",2.00,22.50,8.9,2078,272.34
"SP",2017,"2017-07-10",3.00,22.20,8.9,2089,234.24
"SP",2017,"2017-07-10",4.00,20.50,9.1,2103,160.51
"SP",2017,"2017-07-10",5.00,18.20,9.3,2122,91.22
"SP",2017,"2017-07-10",6.00,14.20,10.5,2131,69.50
"SP",2017,"2017-07-10",7.00,12.30,10.4,2126,45.66
"SP",2017,"2017-07-10",8.00,10.60,10.1,2167,31.48
"SP",2017,"2017-07-10",8.00,,,,
"SP",2017,"2017-07-10",9.00,9.30,9.6,2010,19.37
"SP",2017,"2017-07-10",10.00,8.20,9.0,2090,14.52
"SP",2017,"2017-07-10",11.00,7.90,9.0,443,1.37
"SP",2017,"2017-07-10",12.00,7.30,8.6,419,0.66
"SP",2017,"2017-07-10",13.00,7.10,7.5,,
"SP",2017,"2017-07-10",14.00,6.80,6.4,,
"SP",2017,"2017-07-10",15.00,6.60,5.7,,
"SP",2017,"2017-07-10",16.00,6.50,4.8,,
"SP",2017,"2017-07-10",17.00,6.40,4.0,,
"SP",2017,"2017-07-10",18.00,6.30,2.3,,
"SP",2017,"2017-07-10",19.00,,,,
"SP",2017,"2017-07-10",19.90,,,,
"SP",2017,"2017-07-10",20.00,,,,
"SP",2017,"2017-07-25",0.00,23.10,8.4,511,391.15
"SP",2017,"2017-07-25",1.00,23.10,8.4,466,171.79
"SP",2017,"2017-07-25",2.00,23.10,8.4,460,100.06
"SP",2017,"2017-07-25",3.00,23.20,8.4,456,62.66
"SP",2017,"2017-07-25",4.00,23.10,8.4,459,38.17
"SP",2017,"2017-07-25",5.00,18.50,10.4,455,23.35
"SP",2017,"2017-07-25",6.00,13.30,10.9,465,14.29
"SP",2017,"2017-07-25",7.00,12.00,10.6,479,9.78
"SP",2017,"2017-07-25",8.00,10.00,9.8,481,6.64
"SP",2017,"2017-07-25",8.00,,,,
"SP",2017,"2017-07-25",9.00,8.80,9.1,476,4.52
"SP",2017,"2017-07-25",10.00,8.10,9.0,463,3.10
"SP",2017,"2017-07-25",11.00,7.70,8.8,,
"SP",2017,"2017-07-25",12.00,7.30,8.6,,
"SP",2017,"2017-07-25",13.00,6.90,7.1,,
"SP",2017,"2017-07-25",14.00,6.70,5.4,,
"SP",2017,"2017-07-25",15.00,6.40,2.8,,
"SP",2017,"2017-07-25",16.00,6.30,1.5,,
"SP",2017,"2017-07-25",17.00,6.30,0.3,,
"SP",2017,"2017-07-25",18.00,6.20,0.3,,
"SP",2017,"2017-07-25",19.00,,,,
"SP",2017,"2017-07-25",19.30,,,,
"SP",2017,"2017-07-25",20.00,,,,
"SP",2017,"2017-08-09",0.00,22.60,8.5,836,604.83
"SP",2017,"2017-08-09",1.00,22.30,8.5,,
"SP",2017,"2017-08-09",2.00,21.90,8.6,933,215.81
"SP",2017,"2017-08-09",3.00,21.80,8.5,1968,405.37
"SP",2017,"2017-08-09",4.00,21.70,8.4,1952,287.61
"SP",2017,"2017-08-09",5.00,21.30,8.5,1961,194.87
"SP",2017,"2017-08-09",6.00,18.40,10.6,1891,116.88
"SP",2017,"2017-08-09",7.00,14.00,11.0,1304,47.35
"SP",2017,"2017-08-09",8.00,11.50,10.4,1051,24.82
"SP",2017,"2017-08-09",9.00,9.80,9.5,1486,24.23
"SP",2017,"2017-08-09",10.00,8.40,8.8,1463,18.61
"SP",2017,"2017-08-09",11.00,7.70,8.7,1535,12.31
"SP",2017,"2017-08-09",12.00,7.40,8.1,1549,8.01
"SP",2017,"2017-08-09",13.00,7.10,7.2,1580,5.25
"SP",2017,"2017-08-09",14.00,6.90,6.3,,
"SP",2017,"2017-08-09",15.00,6.70,5.1,,
"SP",2017,"2017-08-09",16.00,6.60,4.2,,
"SP",2017,"2017-08-09",17.00,6.40,1.9,,
"SP",2017,"2017-08-09",18.00,6.40,0.6,,
"SP",2017,"2017-08-09",18.00,,,,
"SP",2017,"2017-08-09",19.00,,,,
"SP",2017,"2017-08-09",19.30,,,,
"SP",2017,"2017-08-09",20.00,,,,
"SP",2017,"2017-08-21",0.00,21.90,8.5,,
"SP",2017,"2017-08-21",1.00,21.80,8.6,364,53.63
"SP",2017,"2017-08-21",2.00,21.80,8.5,360,50.92
"SP",2017,"2017-08-21",3.00,21.80,8.5,351,46.98
"SP",2017,"2017-08-21",4.00,21.60,8.5,348,34.57
"SP",2017,"2017-08-21",5.00,21.20,8.6,349,25.40
"SP",2017,"2017-08-21",6.00,19.30,9.6,352,17.59
"SP",2017,"2017-08-21",7.00,13.60,10.7,355,12.44
"SP",2017,"2017-08-21",8.00,11.30,10.2,360,8.44
"SP",2017,"2017-08-21",9.00,9.30,8.9,358,5.78
"SP",2017,"2017-08-21",10.00,8.50,8.8,,
"SP",2017,"2017-08-21",11.00,7.80,8.3,,
"SP",2017,"2017-08-21",12.00,7.30,7.2,,
"SP",2017,"2017-08-21",12.00,,,,
"SP",2017,"2017-08-21",13.00,6.90,5.8,,
"SP",2017,"2017-08-21",14.00,6.70,4.4,,
"SP",2017,"2017-08-21",15.00,6.60,2.8,,
"SP",2017,"2017-08-21",16.00,6.50,0.5,,
"SP",2017,"2017-08-21",17.00,6.30,0.3,,
"SP",2017,"2017-08-21",18.00,6.30,0.2,,
"SP",2017,"2017-08-21",19.00,,,,
"SP",2017,"2017-08-21",19.30,,,,
"SP",2017,"2017-08-21",20.00,,,,
"SP",2017,"2017-09-05",0.00,18.50,8.9,,
"SP",2017,"2017-09-05",1.00,18.60,8.8,,
"SP",2017,"2017-09-05",2.00,18.60,8.8,,
"SP",2017,"2017-09-05",3.00,18.60,8.8,,
"SP",2017,"2017-09-05",4.00,18.60,8.8,,
"SP",2017,"2017-09-05",5.00,18.60,8.8,,
"SP",2017,"2017-09-05",6.00,18.60,8.8,,
"SP",2017,"2017-09-05",7.00,15.70,10.6,,
"SP",2017,"2017-09-05",8.00,11.50,9.9,,
"SP",2017,"2017-09-05",9.00,10.00,9.2,,
"SP",2017,"2017-09-05",10.00,8.40,8.4,,
"SP",2017,"2017-09-05",11.00,7.80,7.8,,
"SP",2017,"2017-09-05",12.00,7.20,6.3,,
"SP",2017,"2017-09-05",13.00,7.00,5.1,,
"SP",2017,"2017-09-05",14.00,6.70,3.9,,
"SP",2017,"2017-09-05",15.00,6.60,1.8,,
"SP",2017,"2017-09-05",16.00,6.50,0.3,,
"SP",2017,"2017-09-05",17.00,6.30,0.2,,
"SP",2017,"2017-09-05",18.00,6.20,0.2,,
"SP",2017,"2017-09-05",18.00,,,,
"SP",2017,"2017-09-05",19.00,,,,
"SP",2017,"2017-09-05",19.60,,,,
"SP",2017,"2017-09-05",20.00,,,,
"SP",2017,"2017-09-19",0.00,19.20,9.0,1419,1138.80
"SP",2017,"2017-09-19",1.00,19.20,9.0,1409,774.70
"SP",2017,"2017-09-19",2.00,19.10,9.0,1408,473.35
"SP",2017,"2017-09-19",3.00,19.00,9.0,1397,321.32
"SP",2017,"2017-09-19",4.00,18.90,9.0,1402,138.85
"SP",2017,"2017-09-19",5.00,18.40,9.2,1404,128.06
"SP",2017,"2017-09-19",6.00,17.30,9.1,1430,97.75
"SP",2017,"2017-09-19",7.00,16.10,9.4,1419,71.18
"SP",2017,"2017-09-19",8.00,14.30,10.0,1405,49.24
"SP",2017,"2017-09-19",8.00,,,,
"SP",2017,"2017-09-19",9.00,10.40,9.3,1412,32.88
"SP",2017,"2017-09-19",10.00,8.70,8.3,1409,21.55
"SP",2017,"2017-09-19",11.00,8.00,6.8,1407,14.34
"SP",2017,"2017-09-19",12.00,7.30,5.3,1407,9.50
"SP",2017,"2017-09-19",13.00,6.90,3.6,1407,6.54
"SP",2017,"2017-09-19",14.00,6.70,1.9,1401,4.32
"SP",2017,"2017-09-19",15.00,6.60,0.2,1406,2.50
"SP",2017,"2017-09-19",16.00,6.40,0.2,1410,1.30
"SP",2017,"2017-09-19",17.00,6.30,0.2,1417,0.51
"SP",2017,"2017-09-19",18.00,6.30,0.1,,
"SP",2017,"2017-09-19",19.00,,,,
"SP",2017,"2017-09-19",19.20,,,,
"SP",2017,"2017-09-19",20.00,,,,
"SP",2017,"2017-10-02",0.00,17.20,9.1,497,318.91
"SP",2017,"2017-10-02",1.00,17.20,9.1,471,178.24
"SP",2017,"2017-10-02",2.00,17.20,9.1,458,110.89
"SP",2017,"2017-10-02",3.00,17.20,9.1,446,65.17
"SP",2017,"2017-10-02",4.00,17.20,9.1,431,46.99
"SP",2017,"2017-10-02",5.00,17.20,9.0,428,34.89
"SP",2017,"2017-10-02",6.00,17.10,9.0,425,25.60
"SP",2017,"2017-10-02",7.00,17.10,9.0,422,17.63
"SP",2017,"2017-10-02",8.00,13.30,9.8,421,12.56
"SP",2017,"2017-10-02",8.00,,,,
"SP",2017,"2017-10-02",9.00,10.60,9.1,421,8.89
"SP",2017,"2017-10-02",10.00,9.20,7.9,418,6.07
"SP",2017,"2017-10-02",11.00,8.40,6.7,412,3.94
"SP",2017,"2017-10-02",12.00,7.70,5.1,407,2.67
"SP",2017,"2017-10-02",13.00,7.20,3.5,401,1.80
"SP",2017,"2017-10-02",14.00,6.90,1.6,395,1.15
"SP",2017,"2017-10-02",15.00,6.60,0.3,387,0.80
"SP",2017,"2017-10-02",16.00,6.50,0.2,,
"SP",2017,"2017-10-02",17.00,6.40,0.2,,
"SP",2017,"2017-10-02",18.00,6.30,0.1,,
"SP",2017,"2017-10-02",19.00,,,,
"SP",2017,"2017-10-02",19.50,,,,
"SP",2017,"2017-10-02",20.00,,,,
"SP",2017,"2017-10-17",0.00,13.40,9.5,516,320.55
"SP",2017,"2017-10-17",1.00,13.40,9.4,478,143.15
"SP",2017,"2017-10-17",2.00,13.40,9.4,481,111.14
"SP",2017,"2017-10-17",3.00,13.40,9.4,510,83.91
"SP",2017,"2017-10-17",4.00,13.30,9.4,512,51.74
"SP",2017,"2017-10-17",5.00,13.30,9.3,515,34.70
"SP",2017,"2017-10-17",6.00,13.30,9.3,544,24.33
"SP",2017,"2017-10-17",7.00,13.30,9.3,560,15.83
"SP",2017,"2017-10-17",8.00,13.30,9.2,570,10.98
"SP",2017,"2017-10-17",9.00,13.10,8.9,563,7.15
"SP",2017,"2017-10-17",10.00,9.60,7.1,554,4.73
"SP",2017,"2017-10-17",10.00,,,,
"SP",2017,"2017-10-17",11.00,8.30,5.6,529,3.34
"SP",2017,"2017-10-17",12.00,7.60,3.5,496,2.37
"SP",2017,"2017-10-17",13.00,7.10,1.8,478,1.61
"SP",2017,"2017-10-17",14.00,6.80,0.3,474,1.10
"SP",2017,"2017-10-17",15.00,6.60,0.2,477,0.67
"SP",2017,"2017-10-17",16.00,6.50,0.2,,
"SP",2017,"2017-10-17",17.00,6.40,0.2,,
"SP",2017,"2017-10-17",18.00,6.30,0.2,,
"SP",2017,"2017-10-17",19.00,,,,
"SP",2017,"2017-10-17",20.00,,,,
"SP",2017,"2017-11-13",0.00,5.60,9.3,320,186.47
"SP",2017,"2017-11-13",1.00,5.60,9.2,313,74.40
"SP",2017,"2017-11-13",2.00,5.50,9.2,306,31.34
"SP",2017,"2017-11-13",3.00,5.50,9.2,298,15.43
"SP",2017,"2017-11-13",4.00,5.50,9.1,293,8.07
"SP",2017,"2017-11-13",5.00,5.50,9.1,289,4.10
"SP",2017,"2017-11-13",6.00,5.40,9.0,284,2.17
"SP",2017,"2017-11-13",7.00,5.40,9.0,281,1.11
"SP",2017,"2017-11-13",8.00,5.50,9.0,280,0.63
"SP",2017,"2017-11-13",9.00,5.40,9.0,278,0.30
"SP",2017,"2017-11-13",10.00,5.50,8.9,279,0.17
"SP",2017,"2017-11-13",10.00,,,,
"SP",2017,"2017-11-13",11.00,5.40,8.9,279,0.07
"SP",2017,"2017-11-13",12.00,5.40,8.9,,
"SP",2017,"2017-11-13",13.00,5.40,8.9,,
"SP",2017,"2017-11-13",14.00,5.40,8.9,,
"SP",2017,"2017-11-13",15.00,5.40,8.9,,
"SP",2017,"2017-11-13",16.00,5.40,8.9,,
"SP",2017,"2017-11-13",17.00,5.40,8.8,,
"SP",2017,"2017-11-13",18.00,5.40,8.8,,
"SP",2017,"2017-11-13",19.00,,,,
"SP",2017,"2017-11-13",19.40,,,,
"SP",2017,"2017-11-13",20.00,,,,
"SP",2018,"2018-01-15",0.00,0.30,13.2,,
"SP",2018,"2018-01-15",1.00,1.10,12.6,,
"SP",2018,"2018-01-15",2.00,1.60,11.9,,
"SP",2018,"2018-01-15",3.00,1.70,11.7,,
"SP",2018,"2018-01-15",4.00,1.80,11.3,,
"SP",2018,"2018-01-15",5.00,2.00,10.9,,
"SP",2018,"2018-01-15",6.00,2.10,10.8,,
"SP",2018,"2018-01-15",7.00,2.20,10.6,,
"SP",2018,"2018-01-15",8.00,2.30,10.5,,
"SP",2018,"2018-01-15",9.00,2.50,10.2,,
"SP",2018,"2018-01-15",10.00,2.60,10.0,,
"SP",2018,"2018-01-15",11.00,2.60,9.9,,
"SP",2018,"2018-01-15",12.00,2.70,9.7,,
"SP",2018,"2018-01-15",13.00,2.80,9.3,,
"SP",2018,"2018-01-15",14.00,2.90,8.8,,
"SP",2018,"2018-01-15",15.00,3.10,8.2,,
"SP",2018,"2018-01-15",16.00,3.20,7.1,,
"SP",2018,"2018-01-15",17.00,3.40,5.5,,
"SP",2018,"2018-01-15",18.00,3.60,0.8,,
"SP",2018,"2018-02-22",0.00,0.30,14.0,,
"SP",2018,"2018-02-22",1.00,0.90,12.7,,
"SP",2018,"2018-02-22",2.00,1.60,11.9,,
"SP",2018,"2018-02-22",3.00,1.90,11.3,,
"SP",2018,"2018-02-22",4.00,2.00,10.9,,
"SP",2018,"2018-02-22",5.00,2.10,10.4,,
"SP",2018,"2018-02-22",6.00,2.20,10.2,,
"SP",2018,"2018-02-22",7.00,2.30,10.1,,
"SP",2018,"2018-02-22",8.00,2.40,10.0,,
"SP",2018,"2018-02-22",9.00,2.60,9.8,,
"SP",2018,"2018-02-22",10.00,2.70,9.7,,
"SP",2018,"2018-02-22",11.00,2.70,9.5,,
"SP",2018,"2018-02-22",12.00,2.80,8.8,,
"SP",2018,"2018-02-22",13.00,2.90,8.5,,
"SP",2018,"2018-02-22",14.00,3.00,7.4,,
"SP",2018,"2018-02-22",15.00,3.10,6.6,,
"SP",2018,"2018-02-22",16.00,3.20,5.3,,
"SP",2018,"2018-02-22",17.00,3.50,1.1,,
"SP",2018,"2018-02-22",18.00,3.70,0.6,,
"SP",2018,"2018-03-26",0.00,0.30,14.0,,
"SP",2018,"2018-03-26",1.00,0.60,13.6,,
"SP",2018,"2018-03-26",2.00,1.50,12.1,,
"SP",2018,"2018-03-26",3.00,1.90,11.3,,
"SP",2018,"2018-03-26",4.00,2.10,10.7,,
"SP",2018,"2018-03-26",5.00,2.20,10.3,,
"SP",2018,"2018-03-26",6.00,2.40,9.9,,
"SP",2018,"2018-03-26",7.00,2.40,9.8,,
"SP",2018,"2018-03-26",8.00,2.50,9.6,,
"SP",2018,"2018-03-26",9.00,2.60,9.5,,
"SP",2018,"2018-03-26",10.00,2.70,9.1,,
"SP",2018,"2018-03-26",11.00,2.80,8.8,,
"SP",2018,"2018-03-26",12.00,2.80,8.4,,
"SP",2018,"2018-03-26",13.00,2.90,7.5,,
"SP",2018,"2018-03-26",14.00,3.10,6.4,,
"SP",2018,"2018-03-26",15.00,3.20,4.8,,
"SP",2018,"2018-03-26",16.00,3.30,3.5,,
"SP",2018,"2018-03-26",17.00,3.50,1.1,,
"SP",2018,"2018-03-26",18.00,3.80,0.6,,
"SP",2018,"2018-05-15",0.00,11.10,11.4,,
"SP",2018,"2018-05-15",1.00,11.00,11.6,,
"SP",2018,"2018-05-15",2.00,10.80,11.8,,
"SP",2018,"2018-05-15",3.00,10.30,11.8,,
"SP",2018,"2018-05-15",4.00,7.00,12.2,,
"SP",2018,"2018-05-15",5.00,6.50,12.0,,
"SP",2018,"2018-05-15",6.00,5.90,11.1,,
"SP",2018,"2018-05-15",7.00,5.20,10.0,,
"SP",2018,"2018-05-15",8.00,4.90,9.4,,
"SP",2018,"2018-05-15",9.00,4.70,9.0,,
"SP",2018,"2018-05-15",10.00,4.60,8.7,,
"SP",2018,"2018-05-15",11.00,4.30,7.6,,
"SP",2018,"2018-05-15",12.00,4.30,7.1,,
"SP",2018,"2018-05-15",13.00,4.20,6.6,,
"SP",2018,"2018-05-15",14.00,4.20,6.1,,
"SP",2018,"2018-05-15",15.00,4.20,5.9,,
"SP",2018,"2018-05-15",16.00,4.10,5.5,,
"SP",2018,"2018-05-15",17.00,4.10,5.4,,
"SP",2018,"2018-05-15",18.00,4.10,5.2,,
"SP",2018,"2018-05-30",0.00,22.90,8.7,,
"SP",2018,"2018-05-30",1.00,22.90,8.7,,
"SP",2018,"2018-05-30",2.00,20.90,10.0,,
"SP",2018,"2018-05-30",3.00,16.40,11.6,,
"SP",2018,"2018-05-30",4.00,13.10,12.7,,
"SP",2018,"2018-05-30",5.00,9.00,13.7,,
"SP",2018,"2018-05-30",6.00,7.50,13.7,,
"SP",2018,"2018-05-30",7.00,6.90,13.5,,
"SP",2018,"2018-05-30",8.00,6.10,12.9,,
"SP",2018,"2018-05-30",9.00,5.50,11.6,,
"SP",2018,"2018-05-30",10.00,5.00,9.2,,
"SP",2018,"2018-05-30",11.00,4.70,8.2,,
"SP",2018,"2018-05-30",12.00,4.60,7.7,,
"SP",2018,"2018-05-30",13.00,4.40,6.8,,
"SP",2018,"2018-05-30",14.00,4.30,6.2,,
"SP",2018,"2018-05-30",15.00,4.30,5.3,,
"SP",2018,"2018-05-30",16.00,4.20,4.0,,
"SP",2018,"2018-05-30",17.00,4.20,3.3,,
"SP",2018,"2018-05-30",18.00,4.20,0.2,,
"SP",2018,"2018-06-11",0.00,19.30,9.2,,
"SP",2018,"2018-06-11",1.00,19.30,9.2,,
"SP",2018,"2018-06-11",2.00,19.20,9.3,,
"SP",2018,"2018-06-11",3.00,19.20,9.3,,
"SP",2018,"2018-06-11",4.00,14.40,13.2,,
"SP",2018,"2018-06-11",5.00,11.50,14.3,,
"SP",2018,"2018-06-11",6.00,9.70,14.5,,
"SP",2018,"2018-06-11",7.00,6.70,13.4,,
"SP",2018,"2018-06-11",8.00,6.10,12.7,,
"SP",2018,"2018-06-11",9.00,5.60,11.9,,
"SP",2018,"2018-06-11",10.00,5.30,10.1,,
"SP",2018,"2018-06-11",11.00,4.90,8.7,,
"SP",2018,"2018-06-11",12.00,4.60,6.7,,
"SP",2018,"2018-06-11",13.00,4.50,6.2,,
"SP",2018,"2018-06-11",14.00,4.30,5.2,,
"SP",2018,"2018-06-11",15.00,4.30,4.6,,
"SP",2018,"2018-06-11",16.00,4.30,3.8,,
"SP",2018,"2018-06-11",17.00,4.20,2.9,,
"SP",2018,"2018-06-11",18.00,4.20,0.5,,
"SP",2018,"2018-06-27",0.00,23.40,8.7,,
"SP",2018,"2018-06-27",1.00,23.30,8.7,,
"SP",2018,"2018-06-27",2.00,22.70,8.8,,
"SP",2018,"2018-06-27",3.00,22.60,8.8,,
"SP",2018,"2018-06-27",4.00,21.50,9.5,,
"SP",2018,"2018-06-27",5.00,15.00,13.0,,
"SP",2018,"2018-06-27",6.00,11.30,14.3,,
"SP",2018,"2018-06-27",7.00,8.60,14.4,,
"SP",2018,"2018-06-27",8.00,6.90,13.7,,
"SP",2018,"2018-06-27",9.00,6.20,12.4,,
"SP",2018,"2018-06-27",10.00,5.70,11.1,,
"SP",2018,"2018-06-27",11.00,5.20,9.2,,
"SP",2018,"2018-06-27",12.00,4.90,7.5,,
"SP",2018,"2018-06-27",13.00,4.60,6.1,,
"SP",2018,"2018-06-27",14.00,4.50,4.6,,
"SP",2018,"2018-06-27",15.00,4.40,3.3,,
"SP",2018,"2018-06-27",16.00,4.30,2.1,,
"SP",2018,"2018-06-27",17.00,4.30,0.1,,
"SP",2018,"2018-06-27",18.00,4.30,0.1,,
"SP",2018,"2018-07-11",0.00,25.00,8.3,,
"SP",2018,"2018-07-11",1.00,25.00,8.3,,
"SP",2018,"2018-07-11",2.00,24.90,8.3,,
"SP",2018,"2018-07-11",3.00,24.80,8.2,,
"SP",2018,"2018-07-11",4.00,23.40,9.1,,
"SP",2018,"2018-07-11",5.00,17.00,13.4,,
"SP",2018,"2018-07-11",6.00,11.60,14.2,,
"SP",2018,"2018-07-11",7.00,9.70,14.2,,
"SP",2018,"2018-07-11",8.00,8.20,14.1,,
"SP",2018,"2018-07-11",9.00,7.00,13.3,,
"SP",2018,"2018-07-11",10.00,6.20,11.5,,
"SP",2018,"2018-07-11",11.00,5.40,9.2,,
"SP",2018,"2018-07-11",12.00,5.00,7.1,,
"SP",2018,"2018-07-11",13.00,4.70,5.7,,
"SP",2018,"2018-07-11",14.00,4.50,4.4,,
"SP",2018,"2018-07-11",15.00,4.40,2.6,,
"SP",2018,"2018-07-11",16.00,4.40,0.4,,
"SP",2018,"2018-07-11",17.00,4.40,0.3,,
"SP",2018,"2018-07-11",18.00,4.40,0.2,,
"SP",2018,"2018-07-25",0.00,23.60,8.5,,
"SP",2018,"2018-07-25",1.00,23.50,8.5,,
"SP",2018,"2018-07-25",2.00,23.30,8.5,,
"SP",2018,"2018-07-25",3.00,23.20,8.5,,
"SP",2018,"2018-07-25",4.00,22.90,8.6,,
"SP",2018,"2018-07-25",5.00,21.10,9.9,,
"SP",2018,"2018-07-25",6.00,15.00,14.1,,
"SP",2018,"2018-07-25",7.00,10.60,14.1,,
"SP",2018,"2018-07-25",8.00,8.30,13.9,,
"SP",2018,"2018-07-25",9.00,7.20,13.1,,
"SP",2018,"2018-07-25",10.00,6.10,10.8,,
"SP",2018,"2018-07-25",11.00,5.50,8.6,,
"SP",2018,"2018-07-25",12.00,5.10,7.1,,
"SP",2018,"2018-07-25",13.00,4.80,6.2,,
"SP",2018,"2018-07-25",14.00,4.50,4.1,,
"SP",2018,"2018-07-25",15.00,4.40,0.7,,
"SP",2018,"2018-07-25",16.00,4.40,0.2,,
"SP",2018,"2018-07-25",17.00,4.40,0.1,,
"SP",2018,"2018-07-25",18.00,4.40,0.1,,
"SP",2018,"2018-08-07",0.00,22.30,8.7,,
"SP",2018,"2018-08-07",1.00,22.20,8.7,,
"SP",2018,"2018-08-07",2.00,22.20,8.7,,
"SP",2018,"2018-08-07",3.00,21.90,8.7,,
"SP",2018,"2018-08-07",4.00,21.80,8.7,,
"SP",2018,"2018-08-07",5.00,21.30,8.9,,
