lakeid,year4,sampledate,depth,deck,light,frlight
SP,1991,1991-05-22,18.00,,,
SP,1991,1991-06-03,0.00,1327,1068.00,0.805000
SP,1991,1991-06-03,1.00,1288,682.70,0.530000
SP,1991,1991-06-03,3.00,1333,322.30,0.242000
SP,1991,1991-06-03,5.00,1330,151.30,0.114000
SP,1991,1991-06-03,7.00,1331,77.70,0.058000
SP,1991,1991-06-03,9.00,1342,38.68,0.029000
SP,1991,1991-06-03,11.00,1313,16.29,0.012000
SP,1991,1991-06-03,13.00,1329,6.50,0.005000
SP,1991,1991-06-03,15.00,1342,2.24,0.002000
SP,1991,1991-06-03,17.00,1331,0.65,0.000000
SP,1991,1991-06-19,0.00,1327,1015.00,0.765000
SP,1991,1991-06-19,2.00,1290,514.40,0.399000
SP,1991,1991-06-19,4.00,1278,278.90,0.218000
SP,1991,1991-06-19,6.00,1279,135.70,0.106000
SP,1991,1991-06-19,8.00,1292,64.89,0.050000
SP,1991,1991-06-19,9.00,1283,46.61,0.036000
SP,1991,1991-06-19,11.00,1250,24.28,0.019000
SP,1991,1991-06-19,13.00,1272,9.78,0.008000
SP,1991,1991-06-19,15.00,1168,3.24,0.003000
SP,1991,1991-06-19,17.00,1244,0.56,0.000000
SP,1991,1991-07-01,0.00,205,165.50,0.807000
SP,1991,1991-07-01,2.00,213,64.33,0.302000
SP,1991,1991-07-01,4.00,194,31.10,0.160000
SP,1991,1991-07-01,6.00,193,17.00,0.088000
SP,1991,1991-07-01,8.00,192,9.19,0.048000
SP,1991,1991-07-01,10.00,194,4.86,0.025000
SP,1991,1991-07-01,12.00,209,2.06,0.010000
SP,1991,1991-07-01,14.00,213,0.56,0.003000
SP,1991,1991-07-01,15.00,,,
SP,1991,1991-07-01,17.00,,,
SP,1991,1991-07-16,0.00,935,1122.00,
SP,1991,1991-07-16,2.00,910,555.30,0.610000
SP,1991,1991-07-16,4.00,890,292.00,0.328000
SP,1991,1991-07-16,5.00,,,
SP,1991,1991-07-16,7.00,930,126.00,0.135000
SP,1991,1991-07-16,9.00,1032,62.84,0.061000
SP,1991,1991-07-16,11.00,944,31.07,0.033000
SP,1991,1991-07-16,13.00,1030,12.43,0.012000
SP,1991,1991-07-16,15.00,1231,4.82,0.004000
SP,1991,1991-07-16,17.00,1011,0.81,0.001000
SP,1991,1991-07-30,0.00,806,1240.00,
SP,1991,1991-07-30,2.00,838,514.40,0.614000
SP,1991,1991-07-30,4.00,821,207.70,0.253000
SP,1991,1991-07-30,6.00,797,104.40,0.131000
SP,1991,1991-07-30,8.00,798,55.93,0.070000
SP,1991,1991-07-30,9.00,799,38.90,0.049000
SP,1991,1991-07-30,11.00,808,16.72,0.021000
SP,1991,1991-07-30,13.00,817,8.67,0.011000
SP,1991,1991-07-30,15.00,882,3.96,0.004000
SP,1991,1991-07-30,17.00,878,1.13,0.001000
SP,1991,1991-08-12,0.00,840,815.00,0.970000
SP,1991,1991-08-12,2.00,839,348.10,0.415000
SP,1991,1991-08-12,4.00,863,176.00,0.204000
SP,1991,1991-08-12,6.00,880,95.50,0.109000
SP,1991,1991-08-12,8.00,890,47.61,0.053000
SP,1991,1991-08-12,9.00,897,33.02,0.037000
SP,1991,1991-08-12,11.00,902,17.24,0.019000
SP,1991,1991-08-12,13.00,878,7.48,0.009000
SP,1991,1991-08-12,15.00,873,2.88,0.003000
SP,1991,1991-08-12,17.00,875,0.60,0.001000
SP,1991,1991-08-28,0.00,1491,1472.00,0.987000
SP,1991,1991-08-28,2.00,1470,367.60,0.250000
SP,1991,1991-08-28,4.00,1512,317.90,0.210000
SP,1991,1991-08-28,6.00,1527,194.70,0.128000
SP,1991,1991-08-28,8.00,1527,108.20,0.071000
SP,1991,1991-08-28,10.00,1470,54.16,0.037000
SP,1991,1991-08-28,12.00,1495,22.94,0.015000
SP,1991,1991-08-28,13.00,1495,14.55,0.010000
SP,1991,1991-08-28,15.00,1505,4.32,0.003000
SP,1991,1991-08-28,17.00,,,
SP,1991,1991-09-09,0.00,402,295.50,0.735000
SP,1991,1991-09-09,2.00,376,105.80,0.281000
SP,1991,1991-09-09,4.00,405,79.70,0.197000
SP,1991,1991-09-09,5.00,,,
SP,1991,1991-09-09,7.00,549,48.03,0.087000
SP,1991,1991-09-09,9.00,647,29.65,0.046000
SP,1991,1991-09-09,11.00,464,8.82,0.019000
SP,1991,1991-09-09,13.00,358,2.41,0.007000
SP,1991,1991-09-09,15.00,292,0.55,0.002000
SP,1991,1991-09-09,17.00,,,
SP,1991,1991-09-23,0.00,1067,687.00,0.644000
SP,1991,1991-09-23,2.00,950,219.50,0.231000
SP,1991,1991-09-23,4.00,1191,133.20,0.112000
SP,1991,1991-09-23,6.00,589,36.82,0.063000
SP,1991,1991-09-23,8.00,389,15.15,0.039000
SP,1991,1991-09-23,10.00,477,9.38,0.020000
SP,1991,1991-09-23,11.00,,,
SP,1991,1991-09-23,12.00,,,
SP,1991,1991-09-23,14.00,393,0.63,0.002000
SP,1991,1991-09-23,16.00,425,0.15,0.000000
SP,1991,1991-09-23,18.00,,,
SP,1991,1991-10-07,1.00,447,223.70,0.500000
SP,1991,1991-10-07,3.00,1445,401.30,0.278000
SP,1991,1991-10-07,5.00,1399,194.70,0.139000
SP,1991,1991-10-07,7.00,1150,67.10,0.058000
SP,1991,1991-10-07,8.00,,,
SP,1991,1991-10-07,10.00,564,12.47,0.022000
SP,1991,1991-10-07,12.00,664,7.45,0.011000
SP,1991,1991-10-07,14.00,1145,5.22,0.005000
SP,1991,1991-10-07,16.00,966,0.50,0.001000
SP,1991,1991-10-07,18.00,,,
SP,1991,1991-11-11,1.00,48,41.99,0.875000
SP,1991,1991-11-11,3.00,97,10.79,0.111000
SP,1991,1991-11-11,5.00,96,4.34,0.045000
SP,1991,1991-11-11,7.00,96,1.44,0.015000
SP,1991,1991-11-11,9.00,99,0.39,0.004000
SP,1991,1991-11-11,10.00,,,
SP,1991,1991-11-11,12.00,,,
SP,1991,1991-11-11,14.00,,,
SP,1991,1991-11-11,16.00,,,
SP,1991,1991-11-11,18.00,,,
SP,1992,1992-01-14,1.00,412,7.10,0.017000
SP,1992,1992-01-14,3.00,471,2.75,0.006000
SP,1992,1992-01-14,5.00,396,1.43,0.004000
SP,1992,1992-01-14,7.00,442,0.82,0.002000
SP,1992,1992-01-14,9.00,414,0.53,0.001000
SP,1992,1992-01-14,11.00,435,0.41,0.001000
SP,1992,1992-01-14,13.00,,,
SP,1992,1992-01-14,15.00,,,
SP,1992,1992-01-14,17.00,,,
SP,1992,1992-01-14,18.00,,,
SP,1992,1992-03-01,0.00,,,
SP,1992,1992-03-01,2.00,1343,5.67,0.004000
SP,1992,1992-03-01,4.00,1354,3.16,0.002000
SP,1992,1992-03-01,6.00,1263,2.16,0.002000
SP,1992,1992-03-01,8.00,1230,1.30,0.001000
SP,1992,1992-03-01,10.00,1206,0.74,0.001000
SP,1992,1992-03-01,12.00,1152,0.50,0.000000
SP,1992,1992-03-01,13.00,1167,0.31,0.000000
SP,1992,1992-03-01,15.00,1140,0.00,0.000000
SP,1992,1992-03-01,17.00,,,
SP,1992,1992-03-27,0.00,1399,264.90,0.189000
SP,1992,1992-03-27,2.00,1400,140.80,0.101000
SP,1992,1992-03-27,4.00,1399,71.90,0.051000
SP,1992,1992-03-27,6.00,1399,37.23,0.027000
SP,1992,1992-03-27,8.00,1398,21.35,0.015000
SP,1992,1992-03-27,10.00,1399,12.48,0.009000
SP,1992,1992-03-27,12.00,1399,7.49,0.005000
SP,1992,1992-03-27,14.00,1398,4.81,0.003000
SP,1992,1992-03-27,16.00,1398,1.80,0.001000
SP,1992,1992-03-27,18.00,1398,0.00,0.000000
SP,1992,1992-05-06,0.00,1024,841.00,0.821000
SP,1992,1992-05-06,1.00,1002,351.10,0.350000
SP,1992,1992-05-06,3.00,1137,134.20,0.118000
SP,1992,1992-05-06,5.00,1178,45.42,0.039000
SP,1992,1992-05-06,7.00,1157,16.17,0.014000
SP,1992,1992-05-06,9.00,1084,5.79,0.005000
SP,1992,1992-05-06,11.00,1179,2.65,0.002000
SP,1992,1992-05-06,13.00,1133,0.50,0.000000
SP,1992,1992-05-06,15.00,,,
SP,1992,1992-05-06,17.00,,,
SP,1992,1992-05-19,0.00,1666,1518.00,0.911000
SP,1992,1992-05-19,2.00,1644,584.40,0.355000
SP,1992,1992-05-19,4.00,1674,190.20,0.114000
SP,1992,1992-05-19,6.00,1649,104.20,0.063000
SP,1992,1992-05-19,8.00,1677,42.27,0.025000
SP,1992,1992-05-19,10.00,1637,18.93,0.012000
SP,1992,1992-05-19,12.00,1635,8.81,0.005000
SP,1992,1992-05-19,14.00,1628,4.01,0.002000
SP,1992,1992-05-19,16.00,1615,2.09,0.001000
SP,1992,1992-05-19,18.00,,,
SP,1992,1992-06-02,1.00,1160,533.00,0.459000
SP,1992,1992-06-02,3.00,1091,342.20,0.314000
SP,1992,1992-06-02,5.00,1095,147.30,0.135000
SP,1992,1992-06-02,7.00,1081,69.57,0.064000
SP,1992,1992-06-02,9.00,1062,32.24,0.030000
SP,1992,1992-06-02,11.00,1094,13.82,0.013000
SP,1992,1992-06-02,12.00,,,
SP,1992,1992-06-02,14.00,1094,3.59,0.003000
SP,1992,1992-06-02,16.00,1099,1.91,0.002000
SP,1992,1992-06-02,18.00,1101,1.18,0.001000
SP,1992,1992-06-15,1.00,914,205.90,0.225000
SP,1992,1992-06-15,3.00,932,182.60,0.196000
SP,1992,1992-06-15,5.00,967,118.30,0.122000
SP,1992,1992-06-15,7.00,1252,85.20,0.068000
SP,1992,1992-06-15,9.00,1217,41.40,0.034000
SP,1992,1992-06-15,11.00,1129,19.33,0.017000
SP,1992,1992-06-15,13.00,1131,6.06,0.005000
SP,1992,1992-06-15,15.00,1068,1.75,0.002000
SP,1992,1992-06-15,17.00,1086,3.02,0.003000
SP,1992,1992-06-30,0.00,847,811.00,0.957000
SP,1992,1992-06-30,2.00,837,371.30,0.444000
SP,1992,1992-06-30,4.00,842,186.50,0.221000
SP,1992,1992-06-30,6.00,829,93.10,0.112000
SP,1992,1992-06-30,8.00,840,48.22,0.057000
SP,1992,1992-06-30,10.00,846,20.89,0.025000
SP,1992,1992-06-30,12.00,860,8.70,0.010000
SP,1992,1992-06-30,14.00,852,2.86,0.003000
SP,1992,1992-06-30,15.00,,,
SP,1992,1992-06-30,17.00,880,1.16,0.001000
SP,1992,1992-07-14,0.00,1297,1276.00,0.984000
SP,1992,1992-07-14,2.00,1307,433.70,0.332000
SP,1992,1992-07-14,4.00,1303,224.70,0.172000
SP,1992,1992-07-14,6.00,1312,137.40,0.105000
SP,1992,1992-07-14,8.00,1306,64.61,0.049000
SP,1992,1992-07-14,10.00,1313,31.93,0.024000
SP,1992,1992-07-14,12.00,1319,11.98,0.009000
SP,1992,1992-07-14,14.00,1315,5.69,0.004000
SP,1992,1992-07-14,16.00,,,
SP,1992,1992-07-14,18.00,,,
SP,1992,1992-07-29,1.00,1251,630.50,0.504000
SP,1992,1992-07-29,3.00,1336,273.50,0.205000
SP,1992,1992-07-29,5.00,1320,153.40,0.116000
SP,1992,1992-07-29,7.00,1279,70.10,0.055000
SP,1992,1992-07-29,8.00,,,
SP,1992,1992-07-29,10.00,1349,24.37,0.018000
SP,1992,1992-07-29,12.00,1351,10.26,0.008000
SP,1992,1992-07-29,14.00,1305,3.83,0.003000
SP,1992,1992-07-29,16.00,,,
SP,1992,1992-07-29,18.00,,,
SP,1992,1992-08-11,1.00,214,61.88,0.289000
SP,1992,1992-08-11,3.00,210,45.87,0.218000
SP,1992,1992-08-11,5.00,207,30.17,0.146000
SP,1992,1992-08-11,7.00,203,16.76,0.083000
SP,1992,1992-08-11,9.00,202,5.29,0.026000
SP,1992,1992-08-11,10.00,,,
SP,1992,1992-08-11,12.00,197,1.00,0.005000
SP,1992,1992-08-11,14.00,194,0.03,0.000000
SP,1992,1992-08-11,16.00,,,
SP,1992,1992-08-11,18.00,,,
SP,1992,1992-08-24,1.00,1219,529.60,0.434000
SP,1992,1992-08-24,3.00,1201,283.60,0.236000
SP,1992,1992-08-24,5.00,1134,139.90,0.123000
SP,1992,1992-08-24,7.00,1201,80.40,0.067000
SP,1992,1992-08-24,9.00,1232,41.54,0.034000
SP,1992,1992-08-24,11.00,1260,34.90,0.028000
SP,1992,1992-08-24,13.00,1238,9.17,0.007000
SP,1992,1992-08-24,15.00,1233,3.93,0.003000
SP,1992,1992-08-24,16.00,1241,1.99,0.002000
SP,1992,1992-08-24,18.00,,,
SP,1992,1992-09-08,1.00,1450,52.31,0.036000
SP,1992,1992-09-08,3.00,1442,328.80,0.228000
SP,1992,1992-09-08,5.00,1457,237.60,0.163000
SP,1992,1992-09-08,7.00,1500,117.10,0.078000
SP,1992,1992-09-08,9.00,1598,67.12,0.042000
SP,1992,1992-09-08,11.00,1518,32.78,0.022000
SP,1992,1992-09-08,13.00,1517,13.03,0.009000
SP,1992,1992-09-08,15.00,1572,8.75,0.006000
SP,1992,1992-09-08,17.00,1572,1.45,0.001000
SP,1992,1992-09-08,18.00,,,
SP,1992,1992-09-24,1.00,664,382.00,0.575000
SP,1992,1992-09-24,3.00,656,175.30,0.267000
SP,1992,1992-09-24,5.00,666,102.50,0.154000
SP,1992,1992-09-24,7.00,651,51.51,0.079000
SP,1992,1992-09-24,9.00,679,26.36,0.039000
SP,1992,1992-09-24,11.00,679,14.13,0.021000
SP,1992,1992-09-24,13.00,719,5.75,0.008000
SP,1992,1992-09-24,15.00,699,1.82,0.003000
SP,1992,1992-09-24,17.00,688,0.00,0.000000
SP,1992,1992-09-24,18.00,,,
SP,1992,1992-10-05,1.00,1431,56.21,0.039000
SP,1992,1992-10-05,3.00,1300,306.10,0.235000
SP,1992,1992-10-05,5.00,1359,168.80,0.124000
SP,1992,1992-10-05,7.00,1327,91.80,0.069000
SP,1992,1992-10-05,9.00,1466,49.07,0.033000
SP,1992,1992-10-05,11.00,1459,30.27,0.021000
SP,1992,1992-10-05,13.00,1442,11.47,0.008000
SP,1992,1992-10-05,15.00,1445,4.09,0.003000
SP,1992,1992-10-05,17.00,1333,0.46,0.000000
SP,1992,1992-10-20,0.00,104,66.86,0.643000
SP,1992,1992-10-20,2.00,107,17.72,0.166000
SP,1992,1992-10-20,4.00,115,12.46,0.108000
SP,1992,1992-10-20,6.00,125,7.14,0.057000
SP,1992,1992-10-20,8.00,131,3.39,0.026000
SP,1992,1992-10-20,10.00,131,1.46,0.011000
SP,1992,1992-10-20,12.00,113,0.24,0.002000
SP,1992,1992-10-20,14.00,,,
SP,1992,1992-10-20,15.00,,,
SP,1992,1992-10-20,17.00,,,
SP,1992,1992-11-09,0.00,248,176.20,0.710000
SP,1992,1992-11-09,2.00,244,30.35,0.124000
SP,1992,1992-11-09,4.00,237,7.53,0.032000
SP,1992,1992-11-09,6.00,212,1.94,0.009000
SP,1992,1992-11-09,8.00,208,0.02,0.000000
SP,1992,1992-11-09,10.00,,,
SP,1992,1992-11-09,11.00,,,
SP,1992,1992-11-09,13.00,,,
SP,1992,1992-11-09,15.00,,,
SP,1992,1992-11-09,17.00,,,
SP,1993,1993-01-13,0.00,294,0.05,0.000000
SP,1993,1993-01-13,2.00,,,
SP,1993,1993-01-13,4.00,,,
SP,1993,1993-01-13,6.00,,,
SP,1993,1993-01-13,8.00,,,
SP,1993,1993-01-13,10.00,,,
SP,1993,1993-01-13,12.00,,,
SP,1993,1993-01-13,14.00,,,
SP,1993,1993-01-13,16.00,,,
SP,1993,1993-01-13,18.00,,,
SP,1993,1993-03-01,0.00,689,45.70,0.066000
SP,1993,1993-03-01,1.00,683,39.19,0.057000
SP,1993,1993-03-01,3.00,673,17.78,0.026000
SP,1993,1993-03-01,5.00,631,8.43,0.013000
SP,1993,1993-03-01,7.00,669,4.66,0.007000
SP,1993,1993-03-01,9.00,684,2.77,0.004000
SP,1993,1993-03-01,11.00,703,1.61,0.002000
SP,1993,1993-03-01,13.00,705,0.12,0.000000
SP,1993,1993-03-01,15.00,697,0.00,0.000000
SP,1993,1993-03-01,17.00,,,
SP,1993,1993-03-22,0.00,1259,16.35,0.013000
SP,1993,1993-03-22,2.00,1260,9.37,0.007000
SP,1993,1993-03-22,4.00,1266,5.08,0.004000
SP,1993,1993-03-22,6.00,1268,3.31,0.003000
SP,1993,1993-03-22,8.00,1267,2.19,0.002000
SP,1993,1993-03-22,10.00,1262,1.13,0.001000
SP,1993,1993-03-22,12.00,1261,0.36,0.000000
SP,1993,1993-03-22,14.00,,,
SP,1993,1993-03-22,16.00,,,
SP,1993,1993-03-22,18.00,,,
SP,1993,1993-05-04,0.00,544,3.44,0.006000
SP,1993,1993-05-04,2.00,597,1.14,0.002000
SP,1993,1993-05-04,4.00,608,0.38,0.001000
SP,1993,1993-05-04,6.00,,,
SP,1993,1993-05-04,8.00,,,
SP,1993,1993-05-04,10.00,,,
SP,1993,1993-05-04,11.00,,,
SP,1993,1993-05-04,13.00,,,
SP,1993,1993-05-04,15.00,,,
SP,1993,1993-05-04,17.00,,,
SP,1993,1993-05-18,0.00,962,900.00,0.936000
SP,1993,1993-05-18,1.00,873,476.80,0.546000
SP,1993,1993-05-18,3.00,774,188.60,0.244000
SP,1993,1993-05-18,5.00,611,72.40,0.118000
SP,1993,1993-05-18,7.00,541,30.85,0.057000
SP,1993,1993-05-18,9.00,501,11.27,0.022000
SP,1993,1993-05-18,11.00,486,2.33,0.005000
SP,1993,1993-05-18,13.00,514,0.29,0.001000
SP,1993,1993-05-18,15.00,,,
SP,1993,1993-05-18,17.00,,,
SP,1993,1993-06-01,0.00,734,571.50,0.779000
SP,1993,1993-06-01,2.00,934,181.10,0.194000
SP,1993,1993-06-01,4.00,922,141.70,0.154000
SP,1993,1993-06-01,6.00,1648,162.50,0.099000
SP,1993,1993-06-01,8.00,1093,56.53,0.052000
SP,1993,1993-06-01,10.00,1841,35.45,0.019000
SP,1993,1993-06-01,12.00,2403,13.27,0.006000
SP,1993,1993-06-01,14.00,2315,4.96,0.002000
SP,1993,1993-06-01,16.00,2307,1.91,0.001000
SP,1993,1993-06-01,18.00,2132,0.66,0.000000
SP,1993,1993-06-14,0.00,1145,840.00,0.734000
SP,1993,1993-06-14,2.00,1147,320.10,0.279000
SP,1993,1993-06-14,4.00,2098,450.20,0.215000
SP,1993,1993-06-14,6.00,1494,182.70,0.122000
SP,1993,1993-06-14,8.00,1331,89.40,0.067000
SP,1993,1993-06-14,10.00,1295,40.85,0.032000
SP,1993,1993-06-14,12.00,1325,11.35,0.009000
SP,1993,1993-06-14,14.00,1377,4.48,0.003000
SP,1993,1993-06-14,15.00,,,
SP,1993,1993-06-14,17.00,,,
SP,1993,1993-06-30,0.00,213,136.80,0.642000
SP,1993,1993-06-30,2.00,211,52.61,0.249000
SP,1993,1993-06-30,4.00,209,33.07,0.158000
SP,1993,1993-06-30,6.00,209,18.25,0.087000
SP,1993,1993-06-30,8.00,210,9.29,0.044000
SP,1993,1993-06-30,10.00,216,4.71,0.022000
SP,1993,1993-06-30,12.00,224,0.85,0.004000
SP,1993,1993-06-30,14.00,,,
SP,1993,1993-06-30,16.00,,,
SP,1993,1993-06-30,18.00,,,
SP,1993,1993-07-14,0.00,1692,1731.00,
SP,1993,1993-07-14,2.00,1685,604.00,0.358000
SP,1993,1993-07-14,4.00,1686,317.30,0.188000
SP,1993,1993-07-14,6.00,1684,198.10,0.118000
SP,1993,1993-07-14,8.00,1690,95.30,0.056000
SP,1993,1993-07-14,9.00,1691,65.53,0.039000
SP,1993,1993-07-14,11.00,1680,25.89,0.015000
SP,1993,1993-07-14,13.00,1691,9.56,0.006000
SP,1993,1993-07-14,15.00,1726,3.26,0.002000
SP,1993,1993-07-14,17.00,1741,1.18,0.001000
SP,1993,1993-07-27,0.00,918,785.00,0.855000
SP,1993,1993-07-27,2.00,996,339.00,0.340000
SP,1993,1993-07-27,4.00,990,175.10,0.177000
SP,1993,1993-07-27,6.00,944,88.00,0.093000
SP,1993,1993-07-27,8.00,946,40.44,0.043000
SP,1993,1993-07-27,9.00,921,26.38,0.029000
SP,1993,1993-07-27,11.00,928,10.20,0.011000
SP,1993,1993-07-27,12.00,,,
SP,1993,1993-07-27,14.00,957,3.56,0.004000
SP,1993,1993-07-27,16.00,940,3.01,0.003000
SP,1993,1993-07-27,18.00,,,
SP,1993,1993-08-11,1.00,226,126.00,0.558000
SP,1993,1993-08-11,3.00,258,82.10,0.318000
SP,1993,1993-08-11,5.00,262,56.25,0.215000
SP,1993,1993-08-11,7.00,289,35.95,0.124000
SP,1993,1993-08-11,8.00,,,
SP,1993,1993-08-11,10.00,344,15.80,0.046000
SP,1993,1993-08-11,12.00,398,6.05,0.015000
SP,1993,1993-08-11,14.00,426,1.66,0.004000
SP,1993,1993-08-11,16.00,409,0.00,0.000000
SP,1993,1993-08-11,18.00,,,
SP,1993,1993-08-23,1.00,1536,674.80,0.439000
SP,1993,1993-08-23,3.00,1467,592.10,0.404000
SP,1993,1993-08-23,5.00,1032,247.60,0.240000
SP,1993,1993-08-23,7.00,833,120.90,0.145000
SP,1993,1993-08-23,9.00,1001,72.90,0.073000
SP,1993,1993-08-23,11.00,1348,47.39,0.035000
SP,1993,1993-08-23,13.00,1214,14.22,0.012000
SP,1993,1993-08-23,15.00,1282,5.69,0.004000
SP,1993,1993-08-23,17.00,1294,0.00,0.000000
SP,1993,1993-08-23,18.00,,,
SP,1993,1993-09-08,1.00,550,144.70,0.263000
SP,1993,1993-09-08,3.00,561,149.90,0.267000
SP,1993,1993-09-08,5.00,612,121.00,0.198000
SP,1993,1993-09-08,7.00,676,80.40,0.119000
SP,1993,1993-09-08,9.00,1241,85.90,0.069000
SP,1993,1993-09-08,11.00,578,22.76,0.039000
SP,1993,1993-09-08,13.00,486,11.13,0.023000
SP,1993,1993-09-08,15.00,500,6.61,0.013000
SP,1993,1993-09-08,17.00,450,4.65,0.010000
SP,1993,1993-09-08,18.00,,,
SP,1993,1993-09-23,1.00,963,512.60,0.532000
SP,1993,1993-09-23,3.00,951,273.80,0.288000
SP,1993,1993-09-23,5.00,952,143.30,0.151000
SP,1993,1993-09-23,7.00,946,80.20,0.085000
SP,1993,1993-09-23,9.00,972,46.80,0.048000
SP,1993,1993-09-23,10.00,,,
SP,1993,1993-09-23,12.00,955,12.68,0.013000
SP,1993,1993-09-23,14.00,971,4.11,0.004000
SP,1993,1993-09-23,16.00,992,0.00,0.000000
SP,1993,1993-09-23,18.00,,,
SP,1993,1993-10-05,1.00,1056,742.00,0.703000
SP,1993,1993-10-05,3.00,1072,312.60,0.292000
SP,1993,1993-10-05,5.00,1058,126.30,0.119000
SP,1993,1993-10-05,7.00,985,90.50,0.092000
SP,1993,1993-10-05,9.00,1065,52.45,0.049000
SP,1993,1993-10-05,10.00,,,
SP,1993,1993-10-05,12.00,1094,23.57,0.022000
SP,1993,1993-10-05,14.00,1052,9.57,0.009000
SP,1993,1993-10-05,16.00,,,
SP,1993,1993-10-05,18.00,,,
SP,1993,1993-10-18,1.00,77,27.03,0.351000
SP,1993,1993-10-18,3.00,80,21.03,0.263000
SP,1993,1993-10-18,5.00,82,11.75,0.143000
SP,1993,1993-10-18,7.00,79,5.77,0.073000
SP,1993,1993-10-18,9.00,65,2.07,0.032000
SP,1993,1993-10-18,11.00,61,0.24,0.004000
SP,1993,1993-10-18,12.00,,,
SP,1993,1993-10-18,14.00,,,
SP,1993,1993-10-18,16.00,,,
SP,1993,1993-10-18,18.00,,,
SP,1993,1993-11-10,1.00,671,222.40,0.331000
SP,1993,1993-11-10,3.00,512,60.74,0.119000
SP,1993,1993-11-10,5.00,599,17.48,0.029000
SP,1993,1993-11-10,7.00,537,4.22,0.008000
SP,1993,1993-11-10,9.00,604,0.07,0.000000
SP,1993,1993-11-10,10.00,,,
SP,1993,1993-11-10,12.00,,,
SP,1993,1993-11-10,14.00,,,
SP,1993,1993-11-10,16.00,,,
SP,1993,1993-11-10,18.00,,,
SP,1994,1994-01-12,1.00,285,11.71,0.041000
SP,1994,1994-01-12,3.00,286,3.89,0.014000
SP,1994,1994-01-12,5.00,277,0.56,0.002000
SP,1994,1994-01-12,7.00,,,
SP,1994,1994-01-12,9.00,,,
SP,1994,1994-01-12,11.00,,,
SP,1994,1994-01-12,13.00,,,
SP,1994,1994-01-12,15.00,,,
SP,1994,1994-01-12,17.00,,,
SP,1994,1994-01-12,18.00,,,
SP,1994,1994-02-21,0.00,,,
SP,1994,1994-02-21,2.00,1135,263.80,0.232000
SP,1994,1994-02-21,4.00,1132,140.00,0.124000
SP,1994,1994-02-21,6.00,1129,80.10,0.071000
SP,1994,1994-02-21,8.00,1128,45.93,0.041000
SP,1994,1994-02-21,10.00,1126,27.32,0.024000
SP,1994,1994-02-21,12.00,1125,16.15,0.014000
SP,1994,1994-02-21,14.00,1126,8.80,0.008000
SP,1994,1994-02-21,16.00,1125,2.99,0.003000
SP,1994,1994-02-21,18.00,,,
SP,1994,1994-03-28,0.00,744,4.57,0.006000
SP,1994,1994-03-28,2.00,782,1.58,0.002000
SP,1994,1994-03-28,4.00,812,0.47,0.001000
SP,1994,1994-03-28,6.00,,,
SP,1994,1994-03-28,8.00,,,
SP,1994,1994-03-28,10.00,,,
SP,1994,1994-03-28,12.00,,,
SP,1994,1994-03-28,14.00,,,
SP,1994,1994-03-28,16.00,,,
SP,1994,1994-03-28,18.00,,,
SP,1994,1994-05-05,0.00,512,346.00,0.676000
SP,1994,1994-05-05,2.00,447,55.60,0.124000
SP,1994,1994-05-05,4.00,397,22.84,0.058000
SP,1994,1994-05-05,6.00,385,7.72,0.020000
SP,1994,1994-05-05,8.00,403,1.65,0.004000
SP,1994,1994-05-05,10.00,,,
SP,1994,1994-05-05,12.00,,,
SP,1994,1994-05-05,14.00,,,
SP,1994,1994-05-05,16.00,,,
SP,1994,1994-05-05,18.00,,,
SP,1994,1994-05-16,0.00,1318,1232.00,0.935000
SP,1994,1994-05-16,2.00,1357,212.10,0.156000
SP,1994,1994-05-16,3.00,,,
SP,1994,1994-05-16,5.00,1338,46.86,0.035000
SP,1994,1994-05-16,7.00,1352,18.90,0.014000
SP,1994,1994-05-16,9.00,1313,8.06,0.006000
SP,1994,1994-05-16,11.00,1349,3.96,0.003000
SP,1994,1994-05-16,13.00,1351,1.75,0.001000
SP,1994,1994-05-16,15.00,1342,1.90,0.001000
SP,1994,1994-05-16,17.00,,,
SP,1994,1994-06-01,0.00,1767,1831.00,
SP,1994,1994-06-01,1.00,1715,1277.00,0.745000
SP,1994,1994-06-01,3.00,1764,579.20,0.328000
SP,1994,1994-06-01,5.00,1764,273.90,0.155000
SP,1994,1994-06-01,7.00,1784,128.50,0.072000
SP,1994,1994-06-01,9.00,1798,53.31,0.030000
SP,1994,1994-06-01,11.00,1793,16.93,0.009000
SP,1994,1994-06-01,13.00,1717,8.90,0.005000
SP,1994,1994-06-01,15.00,1777,7.19,0.004000
SP,1994,1994-06-01,17.00,,,
SP,1994,1994-06-15,0.00,162,108.20,0.668000
SP,1994,1994-06-15,2.00,167,45.89,0.275000
SP,1994,1994-06-15,4.00,185,36.02,0.195000
SP,1994,1994-06-15,5.00,,,
SP,1994,1994-06-15,7.00,232,17.23,0.074000
SP,1994,1994-06-15,9.00,299,9.50,0.032000
SP,1994,1994-06-15,11.00,378,5.31,0.014000
SP,1994,1994-06-15,13.00,412,1.12,0.003000
SP,1994,1994-06-15,15.00,,,
SP,1994,1994-06-15,17.00,,,
SP,1994,1994-06-27,0.00,2177,2008.00,0.922000
SP,1994,1994-06-27,2.00,1254,542.40,0.433000
SP,1994,1994-06-27,4.00,1300,355.00,0.273000
SP,1994,1994-06-27,6.00,673,90.00,0.134000
SP,1994,1994-06-27,8.00,585,40.29,0.069000
